datetime,Ocean_Temp_C (Celsius),Ocean_pH,Ocean_Salinity (ppt),Ocean_Conductivity (mS/cm),Ocean_ORP (millivolts),Ocean_BGA_PE (Cells/Liter),Ocean_Chlorophyll (micrograms/Liter),Ocean_DO_sat (%)
2021/01/13 10:45:00,25.115,8.107499,33.869999,51.524998,735.886719,169907.1875,672.799988,94.5
2021/01/13 11:00:00,25.094999,8.1025,33.859997,51.53125,735.878906,169907.1875,673.599976,90.5
2021/01/13 11:15:00,25.094999,8.1025,33.849998,51.518749,735.886719,169907.1875,672.799988,89.5
2021/01/13 11:30:00,25.094999,8.067499,34.019997,51.974998,731.886719,169907.1875,674.399963,95.5
2021/01/13 11:45:00,25.004999,8.192499,34.019997,51.987499,731.882812,169907.1875,673.599976,90.5
2021/01/13 12:00:00,25.025,8.19,34.009998,51.993748,731.890625,169907.1875,672,89.5
2021/01/13 12:15:00,25.054998,8.37,33.98,51.549999,735.886719,169881.5938,672.799988,89
2021/01/13 12:30:00,25.074999,8.3125,34.019997,51.806248,735.886719,169881.5938,675.199951,91
2021/01/13 12:45:00,25.074999,8.372499,33.769997,51.762497,735.882812,169881.5938,672,96.5
2021/01/13 13:00:00,25.094999,8.37,33.75,51.981247,731.882812,169907.1875,672,88
2021/01/13 13:15:00,25.089998,7.95625,33.889999,51.612499,731.878906,169881.5938,673.599976,101
2021/01/13 13:30:00,25.049999,7.96375,33.98,51.518749,731.886719,169881.5938,672.799988,83.5
2021/01/13 13:45:00,25.084999,7.99375,33.969997,51.712498,727.886719,169907.1875,672.799988,87
2021/01/13 14:00:00,25.099998,8.0475,33.959999,51.506248,731.886719,169881.5938,675.199951,101.5
2021/01/13 14:15:00,25.054998,8.107499,33.939999,51.537498,731.890625,169907.1875,674.399963,92
2021/01/13 14:30:00,25.094999,8.105,33.929996,51.568748,731.886719,169907.1875,673.599976,95.5
2021/01/13 14:45:00,25.115,8.099999,33.91,51.637497,731.890625,169881.5938,675.199951,95.5
2021/01/13 15:00:00,25.115,8.0975,33.899998,51.668747,731.890625,169907.1875,672,82.5
2021/01/13 15:15:00,25.009998,8.155,33.869999,51.668747,731.886719,169907.1875,673.599976,98.5
2021/01/13 15:30:00,25.029999,8.162499,33.91,51.668747,731.890625,169907.1875,672,95.5
2021/01/13 15:45:00,25.07,8.16,33.899998,51.668747,731.886719,169881.5938,675.199951,86
2021/01/13 16:00:00,25.089998,8.155,33.879997,51.6875,731.882812,169881.5938,672,102.5
2021/01/13 16:15:00,25.109999,8.145,33.82,51.712498,731.890625,169881.5938,672.799988,87.5
2021/01/13 16:30:00,25.025,8.2275,33.91,51.6875,731.886719,169907.1875,675.199951,94.5
2021/01/13 16:45:00,25.064999,8.224999,33.91,51.674999,731.886719,169907.1875,672.799988,91
2021/01/13 17:00:00,25.064999,8.219999,33.879997,51.699997,731.882812,169907.1875,675.199951,90.5
2021/01/13 17:15:00,25.105,8.2175,33.859997,51.5625,735.882812,169881.5938,673.599976,91
2021/01/13 17:30:00,25.105,8.219999,33.529999,51.362499,735.886719,169907.1875,675.199951,77.5
2021/01/13 17:45:00,25,8.277499,34.169998,51.868748,735.886719,169907.1875,672,93.5
2021/01/13 18:00:00,25.019999,8.2675,33.779999,51.587498,735.882812,169907.1875,675.199951,87.5
2021/01/13 18:15:00,25.025,8.2125,34.149998,51.875,735.886719,169881.5938,672.799988,98
2021/01/13 18:30:00,25.019999,8.27,34.129997,51.893749,735.886719,169881.5938,672.799988,83
2021/01/13 18:45:00,25.105,8.2075,34.109997,51.931248,735.886719,169907.1875,672,88
2021/01/13 19:00:00,25.039999,8.27,34.099998,51.962498,735.890625,169881.5938,674.399963,94.5
2021/01/13 19:15:00,25.039999,8.264999,34.07,51.768749,739.894531,169881.5938,675.199951,84.5
2021/01/13 19:30:00,25.019999,8.264999,34.049999,51.837498,739.898437,169907.1875,674.399963,90
2021/01/13 19:45:00,25.039999,8.264999,34.039997,51.837498,739.894531,169907.1875,675.199951,84.5
2021/01/13 20:00:00,24.934999,8.2625,34.019997,51.962498,739.898437,169907.1875,672.799988,93
2021/01/13 20:15:00,24.9,8.197499,34.009998,51.974998,739.890625,169907.1875,675.199951,92
2021/01/13 20:30:00,24.955,8.259999,34,51.949997,739.898437,169881.5938,672,85.5
2021/01/13 20:45:00,24.934999,8.2575,34.23,51.668747,739.894531,169907.1875,675.199951,89.5
2021/01/13 21:00:00,24.955,8.25,34.169998,51.662498,739.894531,169881.5938,672.799988,103
2021/01/13 21:15:00,24.955,8.2525,34.189999,51.612499,739.894531,169907.1875,673.599976,94.5
2021/01/13 21:30:00,24.955,8.25,34.169998,51.568748,739.898437,169907.1875,672.799988,93
2021/01/13 21:45:00,24.959999,8.192499,34.189999,51.574997,739.898437,169907.1875,673.599976,90
2021/01/13 22:00:00,24.974998,8.2525,34.169998,51.606247,739.898437,169907.1875,673.599976,83
2021/01/13 22:15:00,24.974998,8.309999,33.889999,51.587498,739.902344,169907.1875,674.399963,83.5
2021/01/13 22:30:00,24.974998,8.2575,34.199997,51.625,739.894531,169907.1875,673.599976,85
2021/01/13 22:45:00,24.974998,8.2575,34.199997,51.612499,739.902344,169907.1875,675.199951,80
2021/01/13 23:00:00,24.974998,8.254999,34.189999,51.649998,739.902344,169907.1875,673.599976,93.5
2021/01/13 23:15:00,24.974998,8.2675,33.919998,51.362499,739.894531,169907.1875,675.199951,80
2021/01/13 23:30:00,24.969999,7.91875,33.969997,51.375,739.902344,169907.1875,674.399963,75
2021/01/13 23:45:00,24.984999,7.81375,34.169998,51.662498,735.898437,169907.1875,672.799988,92
2021/01/14 00:00:00,24.894999,7.8775,34.199997,51.618748,735.902344,169907.1875,675.199951,91
2021/01/14 00:15:00,24.929998,7.925,33.799999,51.612499,735.902344,169907.1875,675.199951,87
2021/01/14 00:30:00,24.924999,8.129999,34.199997,51.668747,735.898437,169907.1875,672.799988,91
2021/01/14 00:45:00,24.955,8.259999,33.889999,51.274998,739.902344,169881.5938,675.199951,85.5
2021/01/14 01:00:00,24.91,8.315,34.179996,51.524998,739.902344,169907.1875,674.399963,81
2021/01/14 01:15:00,24.974998,8.309999,33.91,51.512497,739.898437,169907.1875,675.199951,84
2021/01/14 01:30:00,24.974998,8.309999,33.919998,51.524998,739.898437,169907.1875,672.799988,73.5
2021/01/14 01:45:00,24.974998,8.309999,33.91,51.524998,739.894531,169907.1875,672,73.5
2021/01/14 02:00:00,24.974998,8.3075,33.889999,51.524998,739.902344,169907.1875,672.799988,87.5
2021/01/14 02:15:00,24.959999,8.245,33.889999,51.5625,739.898437,169907.1875,672,84
2021/01/14 02:30:00,24.889999,8.367499,33.869999,51.574997,739.894531,169907.1875,673.599976,81.5
2021/01/14 02:45:00,24.955,8.304999,33.869999,51.59375,739.898437,169907.1875,672.799988,79
2021/01/14 03:00:00,24.974998,8.3025,33.869999,51.599998,739.894531,169907.1875,672,74
2021/01/14 03:15:00,24.974998,8.3025,33.869999,51.59375,739.898437,169907.1875,672,81.5
2021/01/14 03:30:00,24.994999,8.2575,34.209999,51.5625,739.890625,169907.1875,672.799988,78
2021/01/14 03:45:00,24.974998,8.282499,33.759998,51.587498,739.894531,169907.1875,672.799988,89
2021/01/14 04:00:00,24.994999,8.2575,34.209999,51.59375,739.898437,169907.1875,675.199951,93
2021/01/14 04:15:00,24.994999,8.254999,34.219997,51.606247,739.898437,169907.1875,674.399963,87.5
2021/01/14 04:30:00,24.974998,8.259999,34.23,51.574997,739.898437,169907.1875,675.199951,88.5
2021/01/14 04:45:00,24.974998,8.282499,33.769997,51.549999,739.894531,169907.1875,675.199951,87.5
2021/01/14 05:00:00,24.955,8.2575,34.23,51.599998,739.898437,169907.1875,674.399963,81
2021/01/14 05:15:00,24.974998,8.259999,34.239998,51.599998,739.898437,169907.1875,674.399963,90.5
2021/01/14 05:30:00,24.955,8.259999,34,51.818748,739.902344,169907.1875,673.599976,88
2021/01/14 05:45:00,24.914999,8.259999,34.239998,51.549999,739.894531,169907.1875,674.399963,84.5
2021/01/14 06:00:00,24.955,8.294999,33.82,51.574997,739.898437,169907.1875,675.199951,91
2021/01/14 06:15:00,24.974998,8.2575,34.209999,51.618748,739.898437,169907.1875,674.399963,80.5
2021/01/14 06:30:00,24.984999,8.139999,34.009998,51.899998,739.894531,169907.1875,673.599976,94.5
2021/01/14 06:45:00,24.994999,8.285,34.109997,51.881248,739.898437,169907.1875,672.799988,91
2021/01/14 07:00:00,24.974998,8.264999,34,51.849998,739.902344,169907.1875,673.599976,91
2021/01/14 07:15:00,24.949999,8.327499,34,51.862499,739.894531,169907.1875,672.799988,78.5
2021/01/14 07:30:00,24.929998,8.355,34.16,51.893749,739.890625,169881.5938,672.799988,89
2021/01/14 07:45:00,24.974998,8.2625,34,51.893749,739.902344,169907.1875,675.199951,76
2021/01/14 08:00:00,24.934999,8.259999,34.239998,51.612499,739.898437,169907.1875,675.199951,74.5
2021/01/14 08:15:00,24.934999,8.259999,34,51.84375,739.894531,169907.1875,672,87
2021/01/14 08:30:00,24.974998,8.2575,34,51.849998,739.890625,169907.1875,674.399963,88.5
2021/01/14 08:45:00,24.91,8.322499,34,51.849998,739.886719,169907.1875,673.599976,79
2021/01/14 09:00:00,24.955,8.2575,34.239998,51.556248,739.894531,169907.1875,674.399963,78
2021/01/14 09:15:00,24.974998,8.2575,34,51.75,739.890625,169907.1875,673.599976,93.5
2021/01/14 09:30:00,24.955,8.2575,34.239998,51.737499,735.894531,169907.1875,675.199951,87.5
2021/01/14 09:45:00,24.889999,8.317499,34.23,51.71875,735.894531,169907.1875,674.399963,94.5
2021/01/14 10:00:00,24.889999,8.325,33.939999,51.46875,735.894531,169907.1875,672,86
2021/01/14 10:15:00,25.119999,8.2525,34.23,51.737499,735.886719,169907.1875,672.799988,82
2021/01/14 10:30:00,24.955,8.2525,34.219997,51.71875,735.882812,169907.1875,672,80.5
2021/01/14 10:45:00,25.099998,8.25,34.23,51.699997,735.890625,169907.1875,672,82
2021/01/14 11:00:00,25.099998,8.25,34.219997,51.712498,735.890625,169907.1875,672.799988,91
2021/01/14 11:15:00,25.099998,8.309999,33.98,51.631248,735.882812,169881.5938,673.599976,82
2021/01/14 11:30:00,25.08,8.309999,33.969997,51.618748,735.886719,169881.5938,672,90.5
2021/01/14 11:45:00,25.08,8.3075,33.969997,51.574997,735.882812,169881.5938,672,80
2021/01/14 12:00:00,25.099998,8.304999,33.959999,51.556248,735.882812,169907.1875,674.399963,90
2021/01/14 12:15:00,25.074999,8.362499,33.939999,51.724998,727.886719,169907.1875,675.199951,91
2021/01/14 12:30:00,25.074999,8.362499,33.939999,51.649998,727.886719,169881.5938,672.799988,87.5
2021/01/14 12:45:00,25.115,8.36,33.949997,51.631248,727.878906,169881.5938,672.799988,87.5
2021/01/14 13:00:00,25.074999,8.357499,33.939999,51.599998,727.882812,169881.5938,673.599976,92.5
2021/01/14 13:15:00,25.054998,8.355,33.929996,51.587498,727.878906,169881.5938,672,85
2021/01/14 13:30:00,25.054998,8.349999,33.91,51.612499,727.871094,169881.5938,673.599976,89.5
2021/01/14 13:45:00,25.035,8.349999,33.91,51.599998,727.878906,169881.5938,674.399963,89.5
2021/01/14 14:00:00,25.119999,8.2525,33.969997,51.362499,727.886719,169881.5938,672.799988,84
2021/01/14 14:15:00,25.054998,8.344999,33.889999,51.587498,727.882812,169907.1875,675.199951,95.5
2021/01/14 14:30:00,25.054998,8.344999,33.889999,51.606247,727.894531,169907.1875,674.399963,88.5
2021/01/14 14:45:00,25.054998,8.3425,33.879997,51.65625,727.875,169907.1875,674.399963,95.5
2021/01/14 15:00:00,25.074999,8.3425,33.889999,51.625,727.863281,169907.1875,672.799988,100
2021/01/14 15:15:00,25.054998,8.3425,33.879997,51.537498,727.878906,169881.5938,673.599976,103.5
2021/01/14 15:30:00,25.054998,8.339999,33.879997,51.537498,727.875,169907.1875,674.399963,98.5
2021/01/14 15:45:00,25.099998,8.3025,33.66,51.356247,727.875,169907.1875,672,94.5
2021/01/14 16:00:00,25.054998,8.317499,33.759998,51.512497,727.859375,169881.5938,672,98.5
2021/01/14 16:15:00,25.099998,8.2675,33.82,51.724998,723.878906,169907.1875,672,80.5
2021/01/14 16:30:00,25.054998,8.327499,33.779999,51.681248,723.875,169907.1875,672,87
2021/01/14 16:45:00,25,8.259999,33.759998,51.668747,723.882812,169907.1875,673.599976,87.5
2021/01/14 17:00:00,25.054998,8.372499,33.769997,51.974998,723.890625,169907.1875,672.799988,85.5
2021/01/14 17:15:00,25.054998,8.37,33.75,51.756248,727.878906,169881.5938,672,77.5
2021/01/14 17:30:00,25.054998,8.367499,33.989998,51.524998,727.886719,169907.1875,673.599976,85.5
2021/01/14 17:45:00,25.054998,8.367499,33.98,51.568748,727.882812,169907.1875,673.599976,104.5
2021/01/14 18:00:00,25.074999,8.37,33.75,51.856247,727.886719,169881.5938,672,82.5
2021/01/14 18:15:00,25.014999,8.367499,33.98,51.662498,727.886719,169907.1875,673.599976,77.5
2021/01/14 18:30:00,25.014999,8.357499,33.919998,51.625,731.875,169881.5938,672.799988,96.5
2021/01/14 18:45:00,25.119999,8.304999,33.959999,51.743748,731.878906,169907.1875,672.799988,89.5
2021/01/14 19:00:00,25.119999,8.3025,33.949997,51.587498,735.882812,169600,663.199951,90.5
2021/01/14 19:15:00,25.119999,8.299999,33.919998,51.618748,735.886719,169907.1875,675.199951,90.5
2021/01/14 19:30:00,25.119999,8.294999,33.91,51.699997,735.890625,169856,672,95
2021/01/14 19:45:00,25.119999,8.294999,33.879997,51.712498,735.855469,169088,660.799988,77.5
2021/01/14 20:00:00,25.119999,8.2925,33.859997,51.724998,735.890625,169907.1875,674.399963,88.5
2021/01/14 20:15:00,25.119999,8.29,33.849998,51.743748,735.886719,169907.1875,674.399963,85
2021/01/14 20:30:00,25.119999,8.285,33.809998,51.518749,739.871094,169907.1875,672,103.5
2021/01/14 20:45:00,24.994999,8.285,33.809998,51.524998,739.898437,169907.1875,672,90
2021/01/14 21:00:00,24.994999,8.29,33.829998,51.5625,739.886719,169907.1875,673.599976,84.5
2021/01/14 21:15:00,24.939999,8.2275,33.809998,51.549999,739.886719,169907.1875,674.399963,97
2021/01/14 21:30:00,24.994999,8.282499,33.759998,51.618748,739.894531,169907.1875,672,89
2021/01/14 21:45:00,24.889999,8.339999,33.989998,51.412498,739.855469,169881.5938,675.199951,102
2021/01/14 22:00:00,24.994999,8.28,33.989998,51.40625,739.886719,169907.1875,672.799988,97
2021/01/14 22:15:00,24.994999,8.28,33.989998,51.412498,739.898437,169907.1875,675.199951,92.5
2021/01/14 22:30:00,24.974998,8.277499,33.98,51.418747,739.894531,169907.1875,672.799988,82.5
2021/01/14 22:45:00,24.994999,8.275,33.969997,51.456249,739.898437,169907.1875,674.399963,87
2021/01/14 23:00:00,24.994999,8.272499,33.939999,51.462498,739.902344,169881.5938,672.799988,97
2021/01/14 23:15:00,24.994999,8.27,33.929996,51.4375,739.878906,169881.5938,675.199951,88
2021/01/14 23:30:00,24.994999,8.2675,33.929996,51.393749,739.898437,169907.1875,672.799988,83
2021/01/14 23:45:00,24.914999,7.7575,33.91,51.443748,735.890625,169907.1875,672,105
2021/01/15 00:00:00,24.939999,7.85,33.889999,51.431248,735.890625,169907.1875,674.399963,84
2021/01/15 00:15:00,24.934999,7.8825,33.91,51.431248,735.890625,169574.3906,674.399963,86
2021/01/15 00:30:00,24.884998,7.94375,33.899998,51.449997,735.886719,169907.1875,673.599976,78.5
2021/01/15 00:45:00,24.934999,8.27,34.019997,51.799999,739.890625,169907.1875,672.799988,83
2021/01/15 01:00:00,24.955,8.277499,34.07,51.868748,739.894531,169907.1875,674.399963,78
2021/01/15 01:15:00,24.974998,8.272499,34.049999,51.837498,739.882812,169907.1875,674.399963,78
2021/01/15 01:30:00,24.974998,8.275,34.059998,51.856247,739.882812,169907.1875,673.599976,91.5
2021/01/15 01:45:00,24.974998,8.294999,33.82,51.606247,739.894531,169907.1875,675.199951,94
2021/01/15 02:00:00,24.955,8.2925,33.799999,51.612499,739.894531,169881.5938,672.799988,83.5
2021/01/15 02:15:00,24.974998,8.287499,34.119999,51.875,739.890625,169907.1875,674.399963,74
2021/01/15 02:30:00,24.914999,8.287499,34.109997,51.862499,739.894531,169907.1875,674.399963,85
2021/01/15 02:45:00,24.955,8.285,34.109997,51.862499,739.886719,169907.1875,673.599976,80.5
2021/01/15 03:00:00,24.955,8.282499,34.099998,51.818748,739.871094,169907.1875,673.599976,69.5
2021/01/15 03:15:00,24.955,8.272499,34.039997,51.8125,739.898437,169907.1875,672.799988,84
2021/01/15 03:30:00,24.974998,8.282499,34.109997,51.856247,739.886719,169907.1875,674.399963,110
2021/01/15 03:45:00,24.974998,8.282499,34.079998,51.78125,739.878906,169881.5938,673.599976,92
2021/01/15 04:00:00,24.974998,8.282499,34.109997,51.762497,739.890625,169881.5938,672,108.5
2021/01/15 04:15:00,24.955,8.282499,34.099998,51.75,739.894531,169881.5938,672,93.5
2021/01/15 04:30:00,24.955,8.28,34.079998,51.762497,739.894531,169907.1875,672.799988,85.5
2021/01/15 04:45:00,24.955,8.28,34.079998,51.987499,735.871094,169907.1875,675.199951,93.5
2021/01/15 05:00:00,24.955,8.277499,34.07,51.949997,735.894531,169907.1875,672.799988,84.5
2021/01/15 05:15:00,24.974998,8.277499,34.079998,51.756248,739.886719,169907.1875,673.599976,88
2021/01/15 05:30:00,24.974998,8.275,34.07,51.75,739.902344,169907.1875,674.399963,79
2021/01/15 05:45:00,24.974998,8.282499,34.099998,51.981247,735.890625,169907.1875,673.599976,83
2021/01/15 06:00:00,24.974998,8.282499,34.109997,51.987499,735.890625,169881.5938,673.599976,92
2021/01/15 06:15:00,24.955,8.282499,34.099998,51.993748,735.894531,169907.1875,675.199951,83
2021/01/15 06:30:00,24.974998,8.282499,34.109997,51.943748,735.894531,169907.1875,674.399963,83
2021/01/15 06:45:00,24.955,8.282499,34.099998,51.762497,739.886719,169881.5938,672,91
2021/01/15 07:00:00,24.934999,8.285,34.109997,51.75,739.894531,169830.3906,668,89
2021/01/15 07:15:00,24.934999,8.285,34.109997,51.987499,735.902344,169907.1875,675.199951,92.5
2021/01/15 07:30:00,24.934999,8.28,34.089996,51.987499,735.902344,169907.1875,673.599976,97.5
2021/01/15 07:45:00,24.934999,8.282499,34.099998,51.96875,735.902344,169907.1875,673.599976,94
2021/01/15 08:00:00,24.934999,8.282499,34.089996,51.793747,739.898437,169881.5938,673.599976,79.5
2021/01/15 08:15:00,24.934999,8.28,34.089996,51.768749,739.898437,169907.1875,675.199951,72.5
2021/01/15 08:30:00,24.934999,8.28,34.089996,51.987499,735.890625,169907.1875,675.199951,88
2021/01/15 08:45:00,24.934999,8.277499,34.099998,51.981247,735.886719,169907.1875,672,94.5
2021/01/15 09:00:00,24.914999,8.277499,34.089996,51.993748,735.898437,169907.1875,674.399963,87
2021/01/15 09:15:00,24.914999,8.275,34.079998,51.806248,739.890625,169881.5938,673.599976,84.5
2021/01/15 09:30:00,24.914999,8.275,34.079998,51.75,739.878906,169907.1875,673.599976,90.5
2021/01/15 09:45:00,24.914999,8.2525,34.209999,51.693748,735.882812,169881.5938,672,77
2021/01/15 10:00:00,24.919998,8.2125,34.089996,51.912498,735.886719,169676.7969,672.799988,85
2021/01/15 10:15:00,24.894999,8.275,34.079998,51.868748,735.886719,169907.1875,673.599976,88
2021/01/15 10:30:00,24.894999,8.264999,34.029999,51.856247,735.894531,169907.1875,672,95
2021/01/15 10:45:00,24.914999,8.272499,34.079998,51.881248,735.886719,169907.1875,674.399963,82
2021/01/15 11:00:00,24.914999,8.272499,34.07,51.881248,735.875,169907.1875,673.599976,88
2021/01/15 11:15:00,24.934999,8.27,34.07,51.84375,735.882812,169881.5938,675.199951,91
2021/01/15 11:30:00,24.934999,8.2675,34.049999,51.831249,735.878906,169881.5938,672.799988,95
2021/01/15 11:45:00,25.059999,8.2675,34.049999,51.806248,735.894531,169907.1875,675.199951,86.5
2021/01/15 12:00:00,24.934999,8.2675,34.049999,51.868748,735.886719,169881.5938,672.799988,98
2021/01/15 12:15:00,25.059999,8.299999,33.549999,51.375,735.894531,169907.1875,675.199951,94.5
2021/01/15 12:30:00,24.934999,8.299999,33.539997,51.375,735.882812,169881.5938,673.599976,105.5
2021/01/15 12:45:00,24.984999,8.1375,34.019997,51.912498,735.878906,169907.1875,672,98.5
2021/01/15 13:00:00,24.934999,8.259999,34.009998,51.924999,735.886719,169907.1875,673.599976,94
2021/01/15 13:15:00,24.934999,8.2575,34,51.90625,735.886719,169907.1875,672,95.5
2021/01/15 13:30:00,24.945,8.129999,34.23,51.643749,735.875,169907.1875,673.599976,87
2021/01/15 13:45:00,24.914999,8.2525,34.219997,51.643749,735.882812,169907.1875,675.199951,89.5
2021/01/15 14:00:00,24.955,8.254999,34.23,51.599998,735.871094,169907.1875,672,83.5
2021/01/15 14:15:00,24.934999,8.254999,34.219997,51.574997,735.886719,169907.1875,675.199951,103
2021/01/15 14:30:00,24.974998,8.2525,34.209999,51.549999,735.882812,169907.1875,672,104
2021/01/15 14:45:00,24.974998,8.2625,33.91,51.331249,735.886719,169907.1875,675.199951,86.5
2021/01/15 15:00:00,24.974998,8.3075,33.899998,51.612499,735.886719,169907.1875,674.399963,83
2021/01/15 15:15:00,24.974998,8.304999,33.889999,51.618748,735.890625,169881.5938,667.199951,88.5
2021/01/15 15:30:00,24.974998,8.3025,33.869999,51.668747,735.890625,169907.1875,673.599976,82.5
2021/01/15 15:45:00,24.974998,8.299999,33.859997,51.637497,735.898437,169907.1875,673.599976,94.5
2021/01/15 16:00:00,24.994999,8.2975,33.839996,51.681248,735.898437,169907.1875,673.599976,98.5
2021/01/15 16:15:00,24.974998,8.277499,33.639999,51.206249,735.894531,169907.1875,672,94
2021/01/15 16:30:00,24.994999,8.2975,33.829998,51.681248,735.890625,169881.5938,675.199951,91
2021/01/15 16:45:00,24.974998,8.2525,34.179996,51.71875,735.890625,169907.1875,673.599976,90
2021/01/15 17:00:00,24.974998,8.25,34.169998,51.731247,735.894531,169881.5938,674.399963,93
2021/01/15 17:15:00,24.974998,8.25,34.16,51.5,739.878906,169907.1875,672,86.5
2021/01/15 17:30:00,24.955,8.309999,33.899998,51.581249,739.890625,169907.1875,675.199951,81
2021/01/15 17:45:00,24.955,8.3075,33.879997,51.543747,739.898437,169907.1875,672.799988,89.5
2021/01/15 18:00:00,24.955,8.3025,33.859997,51.524998,739.898437,169907.1875,673.599976,87
2021/01/15 18:15:00,24.934999,8.275,33.949997,51.287498,739.898437,169907.1875,672,94
2021/01/15 18:30:00,24.934999,8.309999,33.879997,51.599998,739.898437,169907.1875,673.599976,85
2021/01/15 18:45:00,24.934999,8.25,34.149998,51.631248,739.898437,169907.1875,674.399963,92.5
2021/01/15 19:00:00,24.934999,8.309999,33.879997,51.568748,739.894531,169907.1875,673.599976,83.5
2021/01/15 19:15:00,24.955,8.3075,33.879997,51.543747,739.902344,169907.1875,675.199951,96.5
2021/01/15 19:30:00,24.934999,8.2925,33.709999,51.043747,739.894531,169907.1875,672.799988,87.5
2021/01/15 19:45:00,24.934999,8.277499,34.059998,51.818748,739.898437,169907.1875,672.799988,90.5
2021/01/15 20:00:00,24.894999,8.282499,34.07,51.824997,739.898437,169907.1875,672,94
2021/01/15 20:15:00,24.934999,8.28,34.059998,51.806248,739.898437,169881.5938,672,86.5
2021/01/15 20:30:00,24.934999,8.254999,34.189999,51.549999,739.902344,169907.1875,672.799988,81
2021/01/15 20:45:00,24.934999,8.272499,34.029999,51.831249,739.898437,169907.1875,672,87.5
2021/01/15 21:00:00,24.879999,8.209999,34.019997,51.824997,739.894531,169907.1875,672.799988,102
2021/01/15 21:15:00,24.934999,8.27,34.019997,51.824997,739.894531,169574.3906,66.699997,75
2021/01/15 21:30:00,24.934999,8.27,34.009998,51.862499,739.894531,169907.1875,675.199951,87.5
2021/01/15 21:45:00,24.934999,8.2675,34,51.837498,739.898437,169907.1875,675.199951,86
2021/01/15 22:00:00,24.934999,8.2675,34,51.831249,739.898437,169907.1875,674.399963,93.5
2021/01/15 22:15:00,24.914999,8.264999,34.239998,51.5625,739.894531,169907.1875,674.399963,92
2021/01/15 22:30:00,24.879999,8.2,34.23,51.5625,739.898437,169907.1875,674.399963,84.5
2021/01/15 22:45:00,24.934999,8.259999,34.23,51.574997,739.894531,169907.1875,673.599976,89.5
2021/01/15 23:00:00,24.934999,8.259999,34.219997,51.581249,739.878906,169907.1875,672,91
2021/01/15 23:15:00,24.934999,8.259999,34.209999,51.5625,739.894531,169881.5938,672.799988,97.5
2021/01/15 23:30:00,24.934999,8.2575,34.219997,51.587498,739.890625,169907.1875,672.799988,83.5
2021/01/15 23:45:00,24.914999,8.2575,34.209999,51.618748,739.894531,169907.1875,672.799988,80.5
2021/01/16 00:00:00,24.934999,8.304999,33.539997,51.362499,739.890625,169907.1875,674.399963,85
2021/01/16 00:15:00,24.934999,8.254999,34.189999,51.637497,739.890625,169907.1875,672,95.5
2021/01/16 00:30:00,24.914999,8.254999,34.199997,51.65625,739.894531,169907.1875,674.399963,96.5
2021/01/16 00:45:00,24.949999,7.7825,34.179996,51.506248,739.894531,169907.1875,675.199951,92.5
2021/01/16 01:00:00,24.99,7.78125,34.169998,51.649998,735.890625,169881.5938,673.599976,85.5
2021/01/16 01:15:00,24.894999,7.8875,34.059998,51.899998,735.894531,169907.1875,675.199951,87
2021/01/16 01:30:00,24.889999,7.91875,34.059998,51.918747,735.894531,169907.1875,672.799988,90
2021/01/16 01:45:00,24.894999,8.282499,34.099998,51.774998,739.898437,169881.5938,673.599976,83.5
2021/01/16 02:00:00,24.894999,8.282499,34.089996,51.831249,739.898437,169907.1875,673.599976,88.5
2021/01/16 02:15:00,24.894999,8.28,34.099998,51.856247,739.894531,169856,674.399963,96.5
2021/01/16 02:30:00,24.914999,8.282499,34.099998,51.875,739.898437,169907.1875,672,75.5
2021/01/16 02:45:00,24.914999,8.2925,34.149998,51.881248,739.902344,169753.5938,675.199951,94.5
2021/01/16 03:00:00,24.914999,8.294999,34.169998,51.987499,735.894531,169907.1875,675.199951,85
2021/01/16 03:15:00,24.939999,8.232499,34.16,51.831249,739.894531,169907.1875,674.399963,96
2021/01/16 03:30:00,24.894999,8.2925,34.149998,51.868748,739.898437,169907.1875,673.599976,85
2021/01/16 03:45:00,24.875,8.2925,34.139999,51.918747,739.90625,169907.1875,674.399963,73.5
2021/01/16 04:00:00,24.894999,8.2925,34.149998,51.956249,739.894531,169907.1875,674.399963,89
2021/01/16 04:15:00,24.894999,8.2925,34.149998,51.918747,739.894531,169907.1875,672.799988,91.5
2021/01/16 04:30:00,24.894999,8.2925,34.139999,51.90625,739.890625,169907.1875,672,86
2021/01/16 04:45:00,24.894999,8.2925,34.16,51.9375,739.898437,169907.1875,674.399963,77
2021/01/16 05:00:00,24.894999,8.2925,34.149998,51.9375,739.894531,169907.1875,672.799988,77
2021/01/16 05:15:00,24.894999,8.287499,34.139999,51.924999,739.894531,169907.1875,673.599976,81.5
2021/01/16 05:30:00,24.894999,8.287499,34.139999,51.893749,739.894531,169881.5938,672,90
2021/01/16 05:45:00,24.894999,8.287499,34.129997,51.849998,739.894531,169881.5938,674.399963,85.5
2021/01/16 06:00:00,24.875,8.287499,34.119999,51.868748,739.886719,169907.1875,672,97
2021/01/16 06:15:00,24.894999,8.287499,34.119999,51.918747,739.902344,169907.1875,672.799988,94.5
2021/01/16 06:30:00,24.875,8.285,34.099998,51.899998,739.890625,169881.5938,672,94.5
2021/01/16 06:45:00,24.959999,8.224999,34.129997,51.899998,739.871094,169881.5938,674.399963,66.5
2021/01/16 07:00:00,24.894999,8.282499,34.089996,51.881248,739.882812,169907.1875,672,82.5
