datetime,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_Crabwalk_F,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_C,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_pH,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Salinity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Conductivity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_ORP
2011/10/04 09:45:00,77.9,25.5,8.6,28.8,45.1,306
2011/10/04 10:00:00,77.9,25.5,8.6,28.8,45.1,306
2011/10/04 10:15:00,77.9,25.5,8.6,28.8,45.1,305
2011/10/04 10:30:00,77.9,25.5,8.6,28.8,45.1,306
2011/10/04 10:45:00,77.9562,25.5,8.6,28.8,45.1,305
2011/10/04 11:00:00,77.9,25.5,8.6,28.8,45.1,305
2011/10/04 11:15:00,77.9562,25.5,8.6,28.8,45.1,305
2011/10/04 11:30:00,77.9562,25.6,8.6,28.8,45.2,306
2011/10/04 11:45:00,77.9562,25.6,8.6,28.8,45.2,305
2011/10/04 12:00:00,77.9562,25.6,8.6,28.8,45.1,305
2011/10/04 12:15:00,77.9,25.6,8.6,28.8,45.1,305
2011/10/04 12:30:00,77.9562,25.6,8.6,28.8,45.1,305
2011/10/04 12:45:00,77.9562,25.6,8.6,28.8,45.1,304
2011/10/04 13:00:00,77.9562,25.6,8.6,28.8,45.1,305
2011/10/04 13:15:00,78.0125,25.6,8.6,28.8,45.2,304
2011/10/04 13:30:00,78.0125,25.6,8.6,28.8,45.1,304
2011/10/04 13:45:00,77.9562,25.6,8.6,28.8,45.2,304
2011/10/04 14:00:00,78.0125,25.6,8.6,28.8,45.2,304
2011/10/04 14:15:00,78.0125,25.6,8.6,28.8,45.2,304
2011/10/04 14:30:00,78.0125,25.6,8.6,28.8,45.2,303
2011/10/04 14:45:00,78.0125,25.6,8.6,28.8,45.1,303
2011/10/04 15:00:00,77.9562,25.6,8.6,28.8,45.1,302
2011/10/04 15:15:00,78.0125,25.6,8.6,28.8,45.1,302
2011/10/04 15:30:00,77.9562,25.6,8.6,28.8,45.1,302
2011/10/04 15:45:00,77.9562,25.6,8.6,28.8,45.1,302
2011/10/04 16:00:00,77.9562,25.6,8.6,28.8,45.2,302
2011/10/04 16:15:00,77.9562,25.6,8.6,28.8,45.1,302
2011/10/04 16:30:00,77.9562,25.6,8.6,28.8,45.1,302
2011/10/04 16:45:00,77.9562,25.6,8.6,28.8,45.1,302
2011/10/04 17:00:00,77.9562,25.6,8.6,28.8,45.1,302
2011/10/04 17:15:00,77.9562,25.6,8.6,28.8,45.1,303
2011/10/04 17:30:00,77.9562,25.6,8.6,28.8,45.1,303
2011/10/04 17:45:00,77.9562,25.6,8.6,28.8,45.1,302
2011/10/04 18:00:00,77.9562,25.6,8.6,28.8,45.1,303
2011/10/04 18:15:00,77.9562,25.6,8.6,28.8,45.1,303
2011/10/04 18:30:00,77.9562,25.6,8.6,28.8,45.1,304
2011/10/04 18:45:00,77.9,25.5,8.6,28.8,45.1,304
2011/10/04 19:00:00,77.9,25.5,8.6,28.8,45.1,304
2011/10/04 19:15:00,77.9,25.5,8.6,28.8,45.1,303
2011/10/04 19:30:00,77.9,25.5,8.6,28.8,45.1,304
2011/10/04 19:45:00,77.9,25.5,8.6,28.8,45.1,304
2011/10/04 20:00:00,77.9,25.5,8.6,28.8,45.1,304
2011/10/04 20:15:00,77.9,25.5,8.6,28.8,45.1,304
2011/10/04 20:30:00,77.8438,25.5,8.6,28.8,45.1,304
2011/10/04 20:45:00,77.7875,25.5,8.6,28.8,45.1,304
2011/10/04 21:00:00,77.7875,25.5,8.6,28.8,45.1,288
2011/10/04 21:15:00,77.7875,25.5,8.6,28.8,45.1,280
2011/10/04 21:30:00,77.7875,25.5,8.6,28.8,45,280
2011/10/04 21:45:00,77.7875,25.5,8.6,28.8,45,280
2011/10/04 22:00:00,77.7875,25.5,8.6,28.8,45,281
2011/10/04 22:15:00,77.7875,25.5,8.6,28.8,45,286
2011/10/04 22:30:00,77.7875,25.5,8.6,28.8,45,287
2011/10/04 22:45:00,77.7875,25.4,8.6,28.8,45,291
2011/10/04 23:00:00,77.8438,25.4,8.6,28.8,45,294
2011/10/04 23:15:00,77.7875,25.4,8.6,28.8,45,296
2011/10/04 23:30:00,77.9,25.4,8.6,28.8,45,299
2011/10/04 23:45:00,77.8438,25.5,8.6,28.8,45,298
2011/10/05 00:00:00,77.8438,25.5,8.6,28.8,45.1,300
2011/10/05 00:15:00,77.9,25.5,8.6,28.8,45.1,301
2011/10/05 00:30:00,77.8438,25.5,8.6,28.8,45.1,302
2011/10/05 00:45:00,77.8438,25.5,8.6,28.8,45.1,302
2011/10/05 01:00:00,77.8438,25.5,8.6,28.8,45.1,304
2011/10/05 01:15:00,77.9,25.5,8.6,28.8,45.1,303
2011/10/05 01:30:00,77.8438,25.5,8.6,28.8,45.1,304
2011/10/05 01:45:00,77.9562,25.5,8.6,28.8,45.1,305
2011/10/05 02:00:00,77.9,25.5,8.6,28.8,45.1,304
2011/10/05 02:15:00,77.9,25.5,8.6,28.8,45.1,306
2011/10/05 02:30:00,77.9,25.5,8.6,28.8,45.1,302
2011/10/05 02:45:00,77.9,25.5,8.6,28.8,45.1,301
2011/10/05 03:00:00,77.9,25.5,8.6,28.8,45.1,302
2011/10/05 03:15:00,77.9,25.5,8.6,28.8,45.1,304
2011/10/05 03:30:00,77.9562,25.5,8.6,28.8,45.1,305
2011/10/05 03:45:00,77.9,25.5,8.6,28.8,45.1,304
2011/10/05 04:00:00,77.9,25.5,8.6,28.8,45.1,306
2011/10/05 04:15:00,77.9,25.5,8.6,28.8,45.1,306
2011/10/05 04:30:00,77.9,25.5,8.6,28.8,45.1,306
2011/10/05 04:45:00,77.9562,25.5,8.6,28.8,45.1,306
2011/10/05 05:00:00,77.9,25.5,8.6,28.8,45.1,306
2011/10/05 05:15:00,77.9,25.5,8.6,28.8,45.1,305
2011/10/05 05:30:00,77.9,25.5,8.6,28.8,45.1,306
2011/10/05 05:45:00,77.9,25.5,8.6,28.8,45.1,306
2011/10/05 06:00:00,77.9562,25.5,8.6,28.8,45.1,306
2011/10/05 06:15:00,77.9562,25.5,8.6,28.8,45.1,307
2011/10/05 06:30:00,77.9,25.5,8.6,28.8,45.1,307
2011/10/05 06:45:00,77.9,25.5,8.6,28.8,45.1,307
2011/10/05 07:00:00,77.9,25.5,8.6,28.8,45.1,306
2011/10/05 07:15:00,77.9562,25.5,8.6,28.8,45.1,307
2011/10/05 07:30:00,77.9562,25.5,8.6,28.8,45.1,307
2011/10/05 07:45:00,78.0125,25.5,8.6,28.8,45.1,307
2011/10/05 08:00:00,78.0125,25.5,8.6,28.8,45.1,306
2011/10/05 08:15:00,78.0125,25.6,8.6,28.8,45.1,306
2011/10/05 08:30:00,78.0688,25.6,8.6,28.8,45.1,306
2011/10/05 08:45:00,78.0125,25.6,8.6,28.8,45.1,306
2011/10/05 09:00:00,78.0125,25.6,8.6,28.8,45.2,307
2011/10/05 09:15:00,78.125,25.6,8.6,28.8,45.2,306
2011/10/05 09:30:00,78.125,25.6,8.6,28.8,45.2,306
2011/10/05 09:45:00,78.125,25.6,8.6,28.8,45.2,307
2011/10/05 10:00:00,78.1813,25.6,8.6,28.8,45.2,307
2011/10/05 10:15:00,78.1813,25.7,8.6,28.8,45.2,307
2011/10/05 10:30:00,78.2375,25.7,8.6,28.8,45.2,307
2011/10/05 10:45:00,78.2375,25.7,8.6,28.8,45.3,305
2011/10/05 11:00:00,78.2375,25.7,8.6,28.8,45.3,305
2011/10/05 11:15:00,78.2375,25.7,8.6,28.8,45.3,305
2011/10/05 11:30:00,78.2938,25.7,8.6,28.8,45.3,305
2011/10/05 11:45:00,78.2938,25.7,8.6,28.8,45.3,305
2011/10/05 12:00:00,78.2938,25.7,8.6,28.8,45.3,305
2011/10/05 12:15:00,78.2938,25.7,8.6,28.8,45.3,305
2011/10/05 12:30:00,78.35,25.7,8.6,28.8,45.3,305
2011/10/05 12:45:00,78.35,25.8,8.6,28.8,45.3,305
2011/10/05 13:00:00,78.2938,25.8,8.6,28.8,45.3,305
2011/10/05 13:15:00,78.35,25.8,8.6,28.8,45.3,306
2011/10/05 13:30:00,78.35,25.8,8.6,28.8,45.3,305
2011/10/05 13:45:00,78.2938,25.8,8.6,28.8,45.3,305
2011/10/05 14:00:00,78.35,25.8,8.6,28.8,45.3,305
2011/10/05 14:15:00,78.35,25.8,8.6,28.8,45.3,306
2011/10/05 14:30:00,78.35,25.8,8.6,28.8,45.3,306
2011/10/05 14:45:00,78.35,25.8,8.6,28.8,45.3,305
2011/10/05 15:00:00,78.35,25.8,8.6,28.8,45.3,306
2011/10/05 15:15:00,78.35,25.8,8.6,28.8,45.3,305
2011/10/05 15:30:00,78.2938,25.8,8.6,28.8,45.3,305
2011/10/05 15:45:00,78.35,25.8,8.6,28.8,45.3,305
2011/10/05 16:00:00,78.2938,25.8,8.6,28.8,45.3,306
2011/10/05 16:15:00,78.2938,25.8,8.6,28.8,45.3,307
2011/10/05 16:30:00,78.2375,25.8,8.6,28.8,45.3,306
2011/10/05 16:45:00,78.2938,25.8,8.6,28.8,45.3,307
2011/10/05 17:00:00,78.2938,25.8,8.6,28.8,45.3,307
2011/10/05 17:15:00,78.2938,25.8,8.6,28.8,45.3,307
2011/10/05 17:30:00,78.2375,25.7,8.6,28.8,45.3,307
2011/10/05 17:45:00,78.2375,25.7,8.6,28.8,45.3,307
2011/10/05 18:00:00,78.2375,25.7,8.6,28.8,45.3,307
2011/10/05 18:15:00,78.2375,25.7,8.6,28.8,45.3,306
2011/10/05 18:30:00,78.2375,25.7,8.6,28.8,45.3,307
2011/10/05 18:45:00,78.2938,25.7,8.6,28.8,45.3,306
2011/10/05 19:00:00,78.2375,25.7,8.6,28.8,45.3,306
2011/10/05 19:15:00,78.2375,25.7,8.6,28.8,45.3,306
2011/10/05 19:30:00,78.2375,25.7,8.6,28.8,45.3,306
2011/10/05 19:45:00,78.1813,25.7,8.6,28.8,45.2,305
2011/10/05 20:00:00,78.1813,25.7,8.6,28.8,45.2,305
2011/10/05 20:15:00,78.1813,25.7,8.6,28.8,45.2,305
2011/10/05 20:30:00,78.125,25.7,8.6,28.8,45.2,305
2011/10/05 20:45:00,78.125,25.7,8.6,28.8,45.2,305
2011/10/05 21:00:00,78.125,25.7,8.6,28.8,45.2,304
2011/10/05 21:15:00,78.125,25.6,8.6,28.8,45.2,305
2011/10/05 21:30:00,78.125,25.6,8.6,28.8,45.2,305
2011/10/05 21:45:00,78.0688,25.6,8.6,28.8,45.2,306
2011/10/05 22:00:00,78.0688,25.6,8.6,28.8,45.2,306
2011/10/05 22:15:00,78.0125,25.6,8.6,28.8,45.2,306
2011/10/05 22:30:00,78.0688,25.6,8.6,28.8,45.2,306
2011/10/05 22:45:00,78.0688,25.6,8.6,28.8,45.2,307
2011/10/05 23:00:00,78.0125,25.6,8.6,28.8,45.2,306
2011/10/05 23:15:00,78.0688,25.6,8.6,28.8,45.2,307
2011/10/05 23:30:00,78.1813,25.6,8.6,28.8,45.2,307
2011/10/05 23:45:00,78.1813,25.6,8.6,28.8,45.2,306
2011/10/06 00:00:00,78.2375,25.6,8.6,28.8,45.2,307
2011/10/06 00:15:00,78.1813,25.6,8.6,28.8,45.2,305
2011/10/06 00:30:00,78.2375,25.6,8.6,28.8,45.2,306
2011/10/06 00:45:00,78.1813,25.6,8.6,28.8,45.2,306
2011/10/06 01:00:00,78.125,25.6,8.6,28.8,45.2,306
2011/10/06 01:15:00,78.2375,25.6,8.6,28.8,45.2,306
2011/10/06 01:30:00,78.1813,25.6,8.6,28.8,45.2,306
2011/10/06 01:45:00,78.125,25.6,8.6,28.8,45.2,306
2011/10/06 02:00:00,78.1813,25.6,8.6,28.8,45.2,306
2011/10/06 02:15:00,78.2375,25.6,8.6,28.8,45.2,306
2011/10/06 02:30:00,78.1813,25.6,8.6,28.8,45.2,306
2011/10/06 02:45:00,78.1813,25.6,8.6,28.8,45.2,307
2011/10/06 03:00:00,78.125,25.7,8.6,28.8,45.2,307
2011/10/06 03:15:00,78.1813,25.7,8.6,28.8,45.2,307
2011/10/06 03:30:00,78.2375,25.7,8.6,28.8,45.2,307
2011/10/06 03:45:00,78.2938,25.7,8.6,28.8,45.2,307
2011/10/06 04:00:00,78.2938,25.7,8.6,28.8,45.2,307
2011/10/06 04:15:00,78.2938,25.7,8.6,28.8,45.3,307
2011/10/06 04:30:00,78.2938,25.7,8.6,28.8,45.3,308
2011/10/06 04:45:00,78.2938,25.7,8.6,28.8,45.3,308
2011/10/06 05:00:00,78.2938,25.7,8.6,28.8,45.3,308
2011/10/06 05:15:00,78.2938,25.7,8.6,28.8,45.3,309
2011/10/06 05:30:00,78.2375,25.7,8.6,28.8,45.2,308
2011/10/06 05:45:00,78.1813,25.7,8.6,28.8,45.2,307
2011/10/06 06:00:00,78.2375,25.7,8.6,28.8,45.2,303
2011/10/06 06:15:00,78.2375,25.7,8.6,28.8,45.2,303
2011/10/06 06:30:00,78.2375,25.7,8.6,28.8,45.3,305
2011/10/06 06:45:00,78.2375,25.7,8.6,28.8,45.2,305
2011/10/06 07:00:00,78.1813,25.7,8.6,28.8,45.2,306
2011/10/06 07:15:00,78.2375,25.7,8.6,28.8,45.3,307
2011/10/06 07:30:00,78.2375,25.7,8.6,28.8,45.3,308
2011/10/06 07:45:00,78.2375,25.7,8.6,28.8,45.3,308
2011/10/06 08:00:00,78.1813,25.7,8.6,28.8,45.3,308
2011/10/06 08:15:00,78.1813,25.7,8.6,28.8,45.3,307
2011/10/06 08:30:00,78.1813,25.7,8.6,28.8,45.2,307
2011/10/06 08:45:00,78.125,25.7,8.6,28.8,45.2,307
2011/10/06 09:00:00,78.125,25.7,8.6,28.8,45.2,308
2011/10/06 09:15:00,78.125,25.7,8.6,28.8,45.2,306
2011/10/06 09:30:00,78.125,25.7,8.6,28.8,45.2,307
2011/10/06 09:45:00,78.125,25.6,8.6,28.8,45.2,303
2011/10/06 10:00:00,78.0688,25.6,8.6,28.8,45.2,305
2011/10/06 10:15:00,78.125,25.6,8.6,28.8,45.2,306
2011/10/06 10:30:00,78.0688,25.6,8.6,28.8,45.2,307
2011/10/06 10:45:00,78.0688,25.6,8.6,28.8,45.2,307
2011/10/06 11:00:00,78.0688,25.6,8.6,28.8,45.2,307
2011/10/06 11:15:00,78.0125,25.6,8.6,28.8,45.2,309
2011/10/06 11:30:00,78.0688,25.6,8.6,28.8,45.2,309
2011/10/06 11:45:00,78.125,25.6,8.6,28.8,45.2,309
2011/10/06 12:00:00,78.125,25.6,8.6,28.8,45.2,310
2011/10/06 12:15:00,78.125,25.6,8.6,28.8,45.2,310
2011/10/06 12:30:00,78.125,25.6,8.6,28.8,45.2,310
2011/10/06 12:45:00,78.125,25.6,8.6,28.8,45.2,309
2011/10/06 13:00:00,78.1813,25.6,8.6,28.8,45.2,309
2011/10/06 13:15:00,78.125,25.6,8.6,28.8,45.2,308
2011/10/06 13:30:00,78.1813,25.6,8.6,28.8,45.3,309
2011/10/06 13:45:00,78.1813,25.6,8.6,28.8,45.3,308
2011/10/06 14:00:00,78.1813,25.6,8.6,28.8,45.3,309
2011/10/06 14:15:00,78.1813,25.6,8.6,28.8,45.3,309
2011/10/06 14:30:00,78.1813,25.6,8.6,28.8,45.3,308
2011/10/06 14:45:00,78.1813,25.6,8.6,28.8,45.3,308
2011/10/06 15:00:00,78.1813,25.6,8.6,28.8,45.3,309
2011/10/06 15:15:00,78.1813,25.6,8.6,28.8,45.3,309
2011/10/06 15:30:00,78.1813,25.6,8.6,28.8,45.3,309
2011/10/06 15:45:00,78.2375,25.7,8.6,28.8,45.3,310
2011/10/06 16:00:00,78.2375,25.7,8.6,28.8,45.3,310
2011/10/06 16:15:00,78.2375,25.7,8.6,28.8,45.3,309
2011/10/06 16:30:00,78.2375,25.7,8.6,28.8,45.3,308
2011/10/06 16:45:00,78.2938,25.7,8.6,28.8,45.3,308
2011/10/06 17:00:00,78.2938,25.7,8.6,28.8,45.3,309
2011/10/06 17:15:00,78.2938,25.7,8.6,28.8,45.3,309
2011/10/06 17:30:00,78.2938,25.7,8.6,28.8,45.3,309
2011/10/06 17:45:00,78.2375,25.7,8.6,28.8,45.3,306
2011/10/06 18:00:00,78.2938,25.7,8.6,28.8,45.3,303
2011/10/06 18:15:00,78.35,25.7,8.6,28.8,45.3,304
2011/10/06 18:30:00,78.2938,25.7,8.6,28.8,45.3,302
2011/10/06 18:45:00,78.2938,25.7,8.6,28.8,45.3,303
2011/10/06 19:00:00,78.2938,25.7,8.6,28.8,45.3,305
2011/10/06 19:15:00,78.2375,25.7,8.6,28.8,45.3,306
2011/10/06 19:30:00,78.35,25.7,8.6,28.8,45.3,308
2011/10/06 19:45:00,78.2938,25.7,8.6,28.8,45.3,308
2011/10/06 20:00:00,78.4063,25.7,8.6,28.8,45.3,308
2011/10/06 20:15:00,78.4063,25.7,8.6,28.8,45.3,309
2011/10/06 20:30:00,78.4063,25.8,8.6,28.8,45.3,309
2011/10/06 20:45:00,78.35,25.8,8.6,28.8,45.3,309
2011/10/06 21:00:00,78.4063,25.8,8.6,28.8,45.3,309
2011/10/06 21:15:00,78.4625,25.8,8.6,28.8,45.3,310
2011/10/06 21:30:00,78.4625,25.8,8.6,28.8,45.4,308
2011/10/06 21:45:00,78.4625,25.8,8.6,28.8,45.4,308
2011/10/06 22:00:00,78.4625,25.8,8.6,28.8,45.4,309
2011/10/06 22:15:00,78.4625,25.8,8.6,28.8,45.4,308
2011/10/06 22:30:00,78.4063,25.8,8.6,28.8,45.4,302
2011/10/06 22:45:00,78.4625,25.8,8.6,28.8,45.4,302
2011/10/06 23:00:00,78.575,25.8,8.6,28.8,45.4,304
2011/10/06 23:15:00,78.575,25.8,8.6,28.8,45.4,304
2011/10/06 23:30:00,78.575,25.8,8.6,28.8,45.4,305
2011/10/06 23:45:00,78.575,25.8,8.6,28.8,45.4,306
2011/10/07 00:00:00,78.6313,25.8,8.6,28.8,45.4,307
2011/10/07 00:15:00,78.6313,25.9,8.6,28.8,45.4,308
2011/10/07 00:30:00,78.575,25.9,8.6,28.8,45.4,308
2011/10/07 00:45:00,78.575,25.9,8.6,28.8,45.4,309
2011/10/07 01:00:00,78.575,25.9,8.6,28.8,45.4,309
2011/10/07 01:15:00,78.6313,25.9,8.6,28.8,45.4,306
2011/10/07 01:30:00,78.575,25.9,8.6,28.8,45.4,308
2011/10/07 01:45:00,78.5187,25.9,8.6,28.8,45.4,309
2011/10/07 02:00:00,78.575,25.9,8.6,28.8,45.4,308
2011/10/07 02:15:00,78.6313,25.9,8.6,28.8,45.4,301
2011/10/07 02:30:00,78.6875,25.9,8.6,28.8,45.5,304
2011/10/07 02:45:00,78.6313,25.9,8.6,28.8,45.5,305
2011/10/07 03:00:00,78.6875,25.9,8.6,28.8,45.5,306
2011/10/07 03:15:00,78.6875,25.9,8.6,28.8,45.5,307
2011/10/07 03:30:00,78.7438,25.9,8.6,28.8,45.5,307
2011/10/07 03:45:00,78.6875,25.9,8.6,28.8,45.5,309
2011/10/07 04:00:00,78.8,25.9,8.6,28.8,45.5,308
2011/10/07 04:15:00,78.6875,25.9,8.6,28.8,45.5,308
2011/10/07 04:30:00,78.6875,25.9,8.6,28.8,45.5,309
2011/10/07 04:45:00,78.6875,25.9,8.6,28.8,45.5,309
2011/10/07 05:00:00,78.6875,25.9,8.6,28.8,45.5,311
2011/10/07 05:15:00,78.6313,25.9,8.6,28.8,45.5,311
2011/10/07 05:30:00,78.6313,25.9,8.6,28.8,45.5,311
2011/10/07 05:45:00,78.6313,25.9,8.6,28.8,45.5,311
2011/10/07 06:00:00,78.6313,25.9,8.6,28.8,45.5,312
2011/10/07 06:15:00,78.6313,25.9,8.6,28.8,45.5,312
2011/10/07 06:30:00,78.6313,25.9,8.5,28.8,45.5,312
2011/10/07 06:45:00,78.575,25.9,8.5,28.8,45.5,313
2011/10/07 07:00:00,78.575,25.9,8.5,28.8,45.5,313
2011/10/07 07:15:00,78.575,25.9,8.5,28.8,45.5,312
2011/10/07 07:30:00,78.575,25.9,8.5,28.8,45.5,311
2011/10/07 07:45:00,78.6313,25.9,8.5,28.8,45.5,312
2011/10/07 08:00:00,78.575,25.9,8.5,28.8,45.5,312
2011/10/07 08:15:00,78.575,25.9,8.5,28.8,45.5,312
2011/10/07 08:30:00,78.575,25.9,8.5,28.8,45.5,313
2011/10/07 08:45:00,78.6313,25.9,8.5,28.8,45.5,313
2011/10/07 09:00:00,78.575,25.9,8.5,28.8,45.5,313
2011/10/07 09:15:00,78.6313,25.9,8.5,28.8,45.5,312
2011/10/07 09:30:00,78.575,25.9,8.5,28.8,45.5,312
2011/10/07 09:45:00,78.6313,25.9,8.5,28.8,45.5,311
2011/10/07 10:00:00,78.6875,25.9,8.5,28.8,45.5,310
2011/10/07 10:15:00,78.8,26,8.5,28.8,45.5,310
2011/10/07 10:30:00,78.8,26,8.5,28.8,45.6,309
2011/10/07 10:45:00,78.8563,26,8.5,28.8,45.6,310
2011/10/07 11:00:00,78.9125,26,8.5,28.8,45.6,311
2011/10/07 11:15:00,78.9125,26.1,8.5,28.8,45.6,311
2011/10/07 11:30:00,78.9125,26.1,8.5,28.8,45.6,311
2011/10/07 11:45:00,78.9125,26.1,8.5,28.8,45.6,312
2011/10/07 12:00:00,78.9688,26.1,8.5,28.8,45.7,311
2011/10/07 12:15:00,79.025,26.1,8.5,28.8,45.7,311
2011/10/07 12:30:00,79.025,26.1,8.5,28.8,45.7,308
2011/10/07 12:45:00,79.025,26.1,8.5,28.8,45.7,308
2011/10/07 13:00:00,79.0812,26.2,8.5,28.8,45.7,309
2011/10/07 13:15:00,79.0812,26.2,8.5,28.8,45.7,311
2011/10/07 13:30:00,79.1375,26.2,8.5,28.8,45.7,310
2011/10/07 13:45:00,79.0812,26.2,8.5,28.8,45.7,306
2011/10/07 14:00:00,79.1375,26.2,8.5,28.8,45.7,305
2011/10/07 14:15:00,79.1375,26.2,8.5,28.8,45.8,304
2011/10/07 14:30:00,79.1375,26.2,8.5,28.8,45.8,306
2011/10/07 14:45:00,79.1375,26.2,8.5,28.8,45.8,306
2011/10/07 15:00:00,79.1375,26.2,8.5,28.8,45.8,307
2011/10/07 15:15:00,79.1375,26.2,8.5,28.8,45.8,307
2011/10/07 15:30:00,79.1375,26.2,8.5,28.8,45.8,308
2011/10/07 15:45:00,79.1938,26.2,8.5,28.8,45.8,309
2011/10/07 16:00:00,79.1375,26.2,8.5,28.8,45.8,309
2011/10/07 16:15:00,79.1938,26.2,8.5,28.8,45.8,309
2011/10/07 16:30:00,79.1375,26.2,8.5,28.8,45.8,309
2011/10/07 16:45:00,79.1375,26.2,8.5,28.8,45.7,309
2011/10/07 17:00:00,79.1375,26.2,8.5,28.8,45.8,309
2011/10/07 17:15:00,79.1375,26.2,8.5,28.8,45.7,309
2011/10/07 17:30:00,79.1375,26.2,8.5,28.8,45.7,310
2011/10/07 17:45:00,79.1375,26.2,8.5,28.8,45.7,309
2011/10/07 18:00:00,79.1375,26.2,8.5,28.8,45.7,310
2011/10/07 18:15:00,79.1375,26.2,8.5,28.8,45.7,310
2011/10/07 18:30:00,79.1375,26.2,8.5,28.8,45.7,307
2011/10/07 18:45:00,79.0812,26.1,8.5,28.8,45.7,308
2011/10/07 19:00:00,79.1375,26.1,8.5,28.8,45.7,310
2011/10/07 19:15:00,79.0812,26.1,8.5,28.8,45.7,310
2011/10/07 19:30:00,79.025,26.1,8.5,28.8,45.7,309
2011/10/07 19:45:00,79.0812,26.1,8.5,28.8,45.7,308
2011/10/07 20:00:00,79.0812,26.1,8.5,28.8,45.7,300
2011/10/07 20:15:00,79.0812,26.1,8.5,28.8,45.7,303
2011/10/07 20:30:00,79.025,26.1,8.5,28.8,45.7,305
2011/10/07 20:45:00,79.0812,26.1,8.5,28.8,45.7,306
2011/10/07 21:00:00,79.1375,26.1,8.5,28.8,45.7,309
2011/10/07 21:15:00,79.1938,26.2,8.5,28.8,45.7,309
2011/10/07 21:30:00,79.1375,26.2,8.5,28.8,45.7,310
2011/10/07 21:45:00,79.1375,26.2,8.5,28.8,45.7,310
2011/10/07 22:00:00,79.1938,26.2,8.5,28.8,45.7,309
2011/10/07 22:15:00,79.1375,26.2,8.5,28.8,45.7,308
2011/10/07 22:30:00,79.1375,26.2,8.5,28.8,45.7,307
2011/10/07 22:45:00,79.1375,26.1,8.5,28.8,45.7,307
2011/10/07 23:00:00,79.0812,26.1,8.5,28.8,45.7,307
2011/10/07 23:15:00,79.0812,26.1,8.5,28.8,45.7,310
2011/10/07 23:30:00,79.0812,26.1,8.5,28.8,45.7,309
2011/10/07 23:45:00,79.0812,26.1,8.5,28.8,45.7,311
2011/10/08 00:00:00,79.1938,26.2,8.5,28.8,45.7,310
2011/10/08 00:15:00,79.25,26.2,8.5,28.8,45.7,311
2011/10/08 00:30:00,79.25,26.2,8.5,28.8,45.7,312
2011/10/08 00:45:00,79.25,26.2,8.5,28.8,45.7,311
2011/10/08 01:00:00,79.1938,26.2,8.5,28.8,45.7,311
2011/10/08 01:15:00,79.1938,26.2,8.5,28.8,45.7,312
2011/10/08 01:30:00,79.1938,26.2,8.5,28.8,45.7,312
2011/10/08 01:45:00,79.1938,26.2,8.5,28.8,45.7,312
2011/10/08 02:00:00,79.1938,26.2,8.5,28.8,45.7,312
2011/10/08 02:15:00,79.1938,26.2,8.5,28.8,45.7,313
2011/10/08 02:30:00,79.1375,26.2,8.5,28.8,45.7,314
2011/10/08 02:45:00,79.1375,26.1,8.5,28.8,45.7,315
2011/10/08 03:00:00,79.0812,26.1,8.5,28.8,45.7,313
2011/10/08 03:15:00,79.0812,26.1,8.5,28.8,45.7,313
2011/10/08 03:30:00,79.0812,26.1,8.5,28.8,45.7,313
2011/10/08 03:45:00,79.0812,26.1,8.5,28.8,45.7,313
2011/10/08 04:00:00,79.0812,26.1,8.5,28.8,45.7,314
2011/10/08 04:15:00,79.1375,26.1,8.5,28.8,45.7,314
2011/10/08 04:30:00,79.1938,26.1,8.5,28.8,45.7,313
2011/10/08 04:45:00,79.1938,26.1,8.5,28.8,45.7,314
2011/10/08 05:00:00,79.1938,26.2,8.5,28.8,45.7,314
2011/10/08 05:15:00,79.25,26.2,8.5,28.8,45.7,313
2011/10/08 05:30:00,79.1938,26.2,8.5,28.8,45.7,314
2011/10/08 05:45:00,79.1375,26.1,8.5,28.8,45.8,314
2011/10/08 06:00:00,79.1938,26.1,8.5,28.8,45.7,315
2011/10/08 06:15:00,79.0812,26.1,8.5,28.8,45.7,315
2011/10/08 06:30:00,79.1375,26.1,8.5,28.8,45.7,314
2011/10/08 06:45:00,79.0812,26.1,8.5,28.8,45.7,314
2011/10/08 07:00:00,79.025,26.1,8.5,28.8,45.7,315
2011/10/08 07:15:00,79.025,26.1,8.5,28.8,45.7,315
2011/10/08 07:30:00,79.025,26.1,8.5,28.8,45.7,314
2011/10/08 07:45:00,79.025,26.1,8.5,28.8,45.7,315
2011/10/08 08:00:00,78.9688,26.1,8.5,28.8,45.7,316
2011/10/08 08:15:00,78.9688,26.1,8.5,28.8,45.7,316
2011/10/08 08:30:00,78.9688,26.1,8.5,28.8,45.7,316
2011/10/08 08:45:00,78.9688,26.1,8.5,28.8,45.7,316
2011/10/08 09:00:00,78.9688,26.1,8.5,28.8,45.7,316
2011/10/08 09:15:00,78.9688,26.1,8.5,28.8,45.7,316
2011/10/08 09:30:00,79.025,26.1,8.5,28.8,45.7,316
2011/10/08 09:45:00,78.9688,26.1,8.5,28.8,45.7,316
