Time Interval,Date,Temperature (ºF),Temperature (ºC),pH (mV),Salinity (PSU),Conductivity (µS/cm),"Conductivity, Non-Linear Function (µS/cm)","Conductivity, Specific (µS/cm)",Dissolved Oxygen (mg/L),"Dissolved Oxygen, Saturated (%)","Dissolved Oxygen, Local (%)",Oxygen Reduction Potential (mV),Chlorophyll (RFU),Total Algae (RFU),Total Dissolved Solids (mg/L),pH (YSI),Turbidity (RFU),Phosphate (mg/L),"Nitrate, Mid-Range (mg/L)","Nitrate, High-Range (mg/L)",pH_Hach,Alkalinity (mg/L CaCO3),Silica (mg/L),Iron (mg/L),Ammonia (mg/L)
Weekly,2021-06-05,77.181122,25.100624,-90.842957,33.2374975,50669.144531,50238.207031,50293.695313,6.1863,90.453117,102.569061,262.5802,0.463319,1.133091,32854.9921875,8.210507,0,0.05,1.5,2.2,8.21,126,0.95,0.005,NA
Weekly,2021-06-12,77.181122,25.100624,-90.6587255,32.48212049999999,49643.65625,50240.03125,50186.4101565,6.0822400000000005,88.69670099999999,101.3987655,277.2430265,0.71039,1.4213244999999999,32149.449219,8.1656725,0,0.16,1.1,1,8.25,131,NA,0,NA
Weekly,2021-06-19,77.181122,25.100624,-91.007988,32.471239,49629.6816405,49436.8398435,49443.96875,6.130301,89.151604,102.252853,278.263733,0.157196,0.5485899999999999,32117.949219,8.19381,0,0.11,1.3,1.5,8.27,125,0.94,NA,NA
Weekly,2021-06-26,77.181122,25.100624,-90.831581,NA,NA,49535.152344,49538.8906255,6.158289,89.711166,102.70080200000001,282.657715,0.5055350000000001,1.0710229999999998,32185.3984375,8.203013,NA,0.17,1.6,1.3,8.22,132,1.26,0.018,NA
Weekly,2021-07-03,77.181122,25.100624,-91.00715650000001,32.43066,49425.6464845,49496.2578125,49499.167969,6.156159499999999,89.582897,102.573601,260.628647,0.132925,1.395371,32159.142578,8.268992,NA,0.09,1.4,1.3,8.21,126,1.64,0.013,NA
Weekly,2021-07-10,77.181122,25.100624,-89.300407,NA,49354.375,49285.669922,49285.09375,6.167012,89.660194,102.87439,268.0843655,NA,NA,32041.244141,8.194609,0,0.16,1.4,1.9,8.14,128,1.86,0,NA
Weekly,2021-07-17,77.181122,25.100624,-90.048012,32.417278499999995,49351.976563,49211.910156,49356.734375,6.143198,89.16449,102.065804,270.102051,NA,NA,32041.244141,8.159058,0,0,1.5,1.9,8.15,128,1.82,0.009,NA
Weekly,2021-07-24,77.181122,25.100624,-90.278351,32.416304,49571.921875,49542.003906,49536.388672,6.164797,89.883606,102.812828,278.3954925,3.503891,NA,32253.539063,8.0919365,0,0.13,1.6,1.7,8.21,125,1.61,0.007,NA
Weekly,2021-07-31,77.181122,25.100624,-88.646065,32.415224,49571.5,49545.5410155,49516.0859375,6.179629,89.796173,102.7195855,291.706726,NA,26.008836000000002,32253.839844,8.08599,0,0.21,1.2,1.1,8.17,123,1.86,0.006,NA
Weekly,2021-08-07,NA,NA,-91.848938,32.431931,49666.914063,49596.941406,49691.1718755,6.18946,90.243679,103.379616,303.821625,1.1426045,3.659545,32353.638672,8.155632,0,0.22,1.3,1.3,8.15,119,1.24,0,NA
Weekly,2021-08-14,NA,NA,-91.849052,NA,49670.292969,49584.308594,49690.027344,6.187008,90.183258,103.385284,313.918091,2.018566,9.700846,32284.138672,8.1588435,0,0.25,1.3,1.3,8.15,130,1.53,0.004,NA
Weekly,2021-08-21,NA,NA,-91.199486,NA,49674.707031,49818.511719,49819.2988285,6.178815,90.05661,103.2408865,304.115509,2.230842,5.570475500000001,32306.640625,8.141824,2,0.18,1.3,1.9,8.21,120,1.58,0.01,NA
Weekly,2021-08-28,NA,NA,-92.883156,NA,NA,50001.488281,50048.6875,6.1536954999999995,89.849709,103.259949,275.551544,0.4010545,-4.143857,NA,8.112863,2,0.27,1.8,2,8.26,117,1.61,0.006,NA
Weekly,2021-09-04,77.005234,25.002907,-92.2890015,32.514986,49931.6328125,49844.84375,49915.28125,6.1445855,89.70533750000001,103.003796,285.468445,1.218832,-1.479972,32435.839844,8.095598,0,0.2,1.6,2.3,8.19,115,1.78,0.015,NA
Weekly,2021-09-11,77.005234,25.002907,-93.12250900000001,32.528862,49943.681641,50043.503906,50048.4375,6.1628755,89.926319,103.412689,279.60495,1.260929,6.7859125,NA,8.124012,0,0.16,1.3,1.8,8.24,115,1.88,0.012,NA
Weekly,2021-09-18,77.005234,25.002907,-93.13602449999999,32.517036,49931.482422,50036.40625,50053.6015625,6.139869,89.6133845,102.962151,287.5364225,4.8960384999999995,19.451357,NA,8.0983105,0,0.21,1.1,1.5,8.22,112,1.9,0.008,NA
Weekly,2021-09-25,77.005234,25.002907,-91.7595635,32.507126,49924.4550785,49968.386719,50029.314453,6.152426,89.68058,103.0504115,289.504913,7.647302,19.318127,NA,8.096833499999999,0,0.11,1.2,2.2,8.15,128,2.09,0,NA
Weekly,2021-10-02,77.005234,25.002907,-90.2228165,32.5239905,49941.201172,50043.859375,50045.890625,6.1530265,89.8133885,103.075592,293.516968,10.450629,35.902878,32422.939453,8.094954,NA,0.17,1.3,2.1,8.18,132,2.01,0.01,NA
Weekly,2021-10-09,77.005234,25.002907,-91.25303650000001,32.5291215,50000.070313,50016.246094,50029.601563,6.162158,89.725777,103.0369685,282.228424,0.309597,9.098621999999999,32424.140625,8.0935765,0,0.14,1.2,1.5,NA,138,1.93,0.008,NA
Weekly,2021-10-16,77.005234,25.002907,-92.180428,32.512876500000004,49929.367188,49822.566406,49814,6.03003,87.877876,100.519478,252.62233,0.347992,7.327935,32419.6425785,8.093888,0,0.13,0.8,1.6,8.16,131,1.79,0,NA
Weekly,2021-10-23,77.005234,25.002907,-91.997261,32.528522,49941.019531,50054.824219,50058.5625,6.06184,88.44059,101.2319715,253.806412,NA,NA,32414.845703,8.1004945,0,0.12,0.8,1,8.13,139,NA,0.009,NA
Weekly,2021-10-30,77.005234,25.002907,-91.7507325,32.514662,49929.519531,49974.355469,50027.34375,6.050072,88.376503,100.997398,250.76700599999998,NA,7.285544,32413.84375,8.158939499999999,0,0.16,0.8,0.8,8.16,136,1.9,0.004,NA
Weekly,2021-11-06,77.005234,25.002907,-91.2471845,32.508728000000005,50170.292969,49893.464844,50052.5,6.0808160000000004,88.6603315,101.441582,246.721428,-0.2713105,0.30281749999999996,32435.243164,8.1535225,0,0.1,1.1,1.1,8.16,130,2.03,0,NA
Weekly,2021-11-13,77.005234,25.002907,-90.390602,32.87455,50295.289063,50267.328125,50306.3593755,6.091995,89.049637,101.843224,251.850052,-0.219533,1.221756,32664.744141,8.142568,0,0.16,1,0.9,8.11,139,1.84,0.008,NA
Weekly,2021-11-20,77.005234,25.002907,-89.779049,32.91518,50580.1152345,50280.0527345,50293.105469,6.106561,89.289528,101.908569,248.953018,-0.200196,1.356852,32665.7421875,8.102641,0,NA,1,1.6,8.05,132,1.69,0,NA
Weekly,2021-11-27,77.005234,25.002907,-88.805153,33.216236,50645.449219,50287.363281,50278.484375,6.127926,89.6937375,102.377647,251.076431,-0.3646005,0.737857,32667.544922,8.0937355,0,0.1,0.8,1.2,8.03,129,1.78,0.006,NA
Weekly,2021-12-04,77.005234,25.002907,-88.862976,33.18615,50617.882813,50342.3867185,50354.671875,6.144591,89.8202475,102.758179,247.9607925,-0.3546165,0.933029,32688.744141,8.0882,0,0.13,1.1,1.4,8.07,128,1.86,0.015,NA
Weekly,2021-12-11,77.005234,25.002907,-88.89340250000001,NA,50845.199219,50802.546875,50802.1796875,6.0975649999999995,89.405262,102.2611805,245.485092,-2.14277,-11.946626,33102.9882815,8.027597,0,0.14,0.9,1.2,7.98,128,1.89,0,NA
Weekly,2021-12-18,77.005234,25.002907,-88.351707,NA,50850.269531,50793.595703,50803.136719,6.101324,89.3491745,102.227402,240.470604,-2.126522,NA,33102.289063,7.944967,0,0.06,0.7,0.8,7.97,123,1.73,0.009,NA
Weekly,2021-12-25,77.005234,25.002907,-88.79143149999999,NA,50835.089844,50791.6015625,50801.246094,6.112659,89.58977150000001,102.5443535,237.43512,-2.107971,-11.815827,33097.488281,7.9758385,0,0.11,0.8,0.8,8.02,128,1.89,0.005,NA
Weekly,2022-01-01,77.005234,25.002907,-86.9238395,33.41925,50852.076172,50800.652344,50799.2382815,6.063365,88.914772,101.70869099999999,235.497772,-2.064705,-11.946103,33098.484375,8.095648,0,0.07,0.7,1.2,8.02,128,2.09,0.01,NA
Weekly,2022-01-08,77.005234,25.002907,-89.008171,33.476704,51163.697266,50836.675781,50823.074219,6.140865,89.967216,102.965855,242.654602,NA,-4.440684,33102.089844,8.032961,0,0.24,0.7,1.5,8,128,1.91,0.009,NA
Weekly,2022-01-15,77.005234,25.002907,-90.851086,NA,51087.775391,51016.5878905,51035.320313,6.166245,90.427422000000007,103.937393,254.15863050000002,NA,NA,33105.683594,8.025597,2,0.13,0.7,NA,8.06,125,1.88,0.006,NA
Weekly,2022-01-22,77.005234,25.002907,-90.778698,NA,51103.582031,51015.183594,51031.859375,6.1408249999999995,90.01145550000001,103.5454905,240.2286605,NA,NA,33097.882813,8.145153,0,0.24,0.8,1.1,8.08,142,NA,0.02,NA
Weekly,2022-01-29,77.005234,25.002907,-91.430969,NA,51091.175781,51008.792969,51037.125,6.138112,89.975525,103.471268,231.3426895,NA,NA,33095.5859375,8.060133,0,0.03,NA,NA,8.06,133.5,1.96,0.016,NA
Weekly,2022-02-05,77.005234,25.002907,-93.40612,NA,50707.494141,50998.314453,50975.011719,6.1265564999999995,89.898174,103.263145,233.246201,-0.27239,-1.2798145,33062.484375,8.1553855,0,0.09,0.8,1.3,8.07,131,1.82,0.013,NA
Weekly,2022-02-12,77.005234,25.002907,-94.843475,33.008855999999994,50703.835938,50802.1308595,50777.75,6.0987515000000005,89.264977,101.1727255,233.084518,-0.299906,0.09389,32844.4882815,8.162061,0,0.07,0.6,1.2,8.1,134,NA,0.016,NA
Weekly,2022-02-19,77.230232,25.127907,-95.487137,33.009056,50700.371094,50723.863281,50792.0703125,6.086968,89.282211,101.049881,239.050034,-0.29017,0.043022500000000005,32858.886719,8.185989,0,0.12,NA,NA,8.11,132,NA,0.005,NA
Weekly,2022-02-26,77.230232,25.127907,-95.987183,33.003403,50692.492188,50607.800781,50724.1640625,6.072986,88.907299,100.7908975,225.9580305,-0.2927735,-0.502764,32859.587891,8.159151,0,0.08,0.9,0.7,8.15,130,1.16,0.014,NA
Weekly,2022-03-05,77.005234,25.002907,-96.38517,33.0101795,50689.306641,50553.767578,50620.384766,6.140536,89.938301,102.416523,228.973343,-0.622617,-2.695987,32862.890625,8.134983,0,0.06,0.8,0.8,8.02,125,1.42,0.017,NA
Weekly,2022-03-12,77.230232,25.127907,-96.7668765,NA,NA,50529.9179685,50538.667969,6.137609,89.936554,102.823326,255.862152,-0.5765370000000001,-2.556949,32843.886719,8.059403,0,0.07,0.7,0.4,8.17,132,1.22,0.005,NA
Weekly,2022-03-19,77.005234,25.002907,-98.169518,NA,50645.535156,50529.214844,50530.125,6.179965,90.469059,103.428772,237.857391,-0.572156,-2.415513,32866.791016,8.136584,0,0.07,0.9,0.9,8.23,138,1.55,0.011,NA
Weekly,2022-03-26,77.005234,25.002907,-98.155757499999993,NA,50642.003906,50536.236328,50544.492188,6.1801595,90.399494,103.283577,235.854027,-0.55048,-2.212709,32850.488281,8.170085,0,0.14,0.8,1.2,8.18,124,1.65,0,NA
Weekly,2022-04-02,77.005234,25.002907,-97.08567,NA,50640.1875,50532.425781,50518.7695315,6.1588325,90.0125425,102.90832499999999,234.842651,-0.519656,-2.60322,32836.1875005,8.161271500000002,0,0.09,0.9,0.9,8.1,122,1.59,0,NA
Weekly,2022-04-09,77.005234,25.002907,-99.040985,32.9449575,50118.066406,50036.3984375,50056.140625,6.185035,90.370651,103.249084,240.7556305,-0.44528100000000004,0.039807999999999996,32563.041016,8.180388,0,0.1,1,1.1,8.18,128,1.62,0,NA
Weekly,2022-04-16,77.005234,25.002907,-100.549927,32.9428785,50119.652344,50037.625,50064.78125,6.135289,89.48800299999999,102.252876,239.336411,-0.315262,0.037965,32558.841797,8.1198245,0,0.13,0.9,1.4,8.24,121,1.57,0.002,NA
Weekly,2022-04-23,77.005234,25.002907,-100.789558,32.922880500000005,50098.917969,50049.921875,50028.0234375,6.143641,89.744846,102.448639,234.17917649999998,-0.345953,-0.044515,32556.945313,8.234914,0,0.22,1.2,1,8.25,121,1.52,0.002,NA
Weekly,2022-04-30,77.005234,25.002907,-101.2958255,32.892193,50060.441406,50039.783203,50052.121094,6.141978,89.643906,102.31965600000001,233.1032335,-0.329531,-0.146741,32555.1425785,8.199535,0,0.14,1.1,0.8,8.23,125,1.7,0.002,NA
Weekly,2022-05-07,NA,NA,-102.010216,NA,NA,50474.746094,50473.3652345,6.12692,89.7242505,102.768692,233.555054,-0.312046,0.300038,32600.044922,8.166502,0,0.19,1.1,1.3,8.24,120,1.68,0.006,NA
Weekly,2022-05-14,77.207703,25.115391,-102.5946235,NA,NA,50554.1328125,50544.464844,6.119712,89.426888,102.753227,232.492302,-0.278457,1.611637,32868.488281,8.210773,0,0.16,0.9,1.4,8.17,122,1.73,0.008,NA
Weekly,2022-05-21,77.207703,25.115391,-102.7771,33.0397125,NA,50555.589844,50559.398438,6.1307,89.690842,102.967293,228.341644,-0.258648,1.55604,32868.691406,8.219669,0,0.22,1.4,1.4,8.1,123,1.81,0,NA
Weekly,2022-05-28,77.207703,25.115391,-103.088524,33.04607,NA,50552.515625,50554.736328,6.1130865,89.349617,102.7282715,230.4076995,-0.2245885,2.06565,32876.7851565,8.2191565,NA,0.15,1.1,1.5,8.22,133,2.18,0.011,NA
Weekly,2022-06-04,77.196434,25.109131,-103.2808,33.039947999999995,50464.367188,50537.0625,50543.5,6.073714,88.781769,102.033798,231.35102849999998,-0.216636,2.094522,32855.683594,8.249653,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2022-06-11,77.196434,25.109131,-102.716415,33.033722,50681.1035155,50630.923828,50643.246094,6.080341,88.855743,102.112343,231.274002,-0.143781,1.7053185000000002,32975.0839845,8.253933,2,0.22,1.3,1.87,NA,115,NA,0.002,NA
Weekly,2022-06-18,77.185165,25.102871,-102.34487899999999,NA,50882.703125,50756.371094,50776.8320315,6.074382,88.949154,102.066528,237.546707,-0.052874500000000005,2.057316,33095.6875,8.1858795,0,0.07,1.33,1.13,8.13,120,1.89,0.001,NA
Weekly,2022-06-25,77.162636,25.090355,-101.0601345,33.25758,50846.398438,50740.25,50776.433594,6.110361,89.382767,102.437317,231.4387435,0.002483,1.954161,33100.691406,8.178774,0,0.2,1.27,1.57,7.97,110,1.94,0.022,NA
Weekly,2022-07-02,77.162636,25.090355,-100.26020399999999,NA,50848.457031,50761.3125,50779.3496095,6.1286925,89.661407,102.8167725,230.521744,0.027972,2.0017465,33105.492188,8.1429085,0,0.03,NA,NA,8.01,117,2.01,0,NA
Weekly,2022-07-09,77.173904,25.096615,-101.810726,NA,NA,51744.2265625,51750.960938,6.093874,89.405418,102.383045,232.5245135,-3.7453459999999996,-5.674273,33576.7871095,8.152517,0,NA,NA,NA,8.06,123,2,0.009,NA
Weekly,2022-07-16,77.162636,25.090355,-103.3790095,NA,NA,51742.529297,51756.5,6.040524,88.751755,101.4751095,227.201775,-3.696235,-5.671601,33608.9882815,8.182845,0,NA,NA,NA,8.05,120,2.03,0.008,NA
Weekly,2022-07-23,77.162636,25.090355,-104.87823499999999,NA,NA,51743.816406,51756.3652345,6.041041,88.743473,101.62612150000001,222.226227,-3.683335,-5.359048,33614.082031,8.181929,NA,NA,NA,NA,8.07,117,2.11,0.023,NA
Weekly,2022-07-30,77.151375,25.084099,-103.096935,NA,NA,51747.734375,51747.7421875,6.0100445,88.339474,100.97042099999999,217.2319485,-3.490383,-4.576938999999999,33605.285156,8.178692,0,0.06,NA,NA,7.99,120,NA,0.009,NA
Weekly,2022-08-06,77.151375,25.084099,-102.863281,34.070383,51799.769531,51821.171875,51827.570313,6.007877000000001,88.32441299999999,100.953983,214.345581,-3.401013,-4.3909614999999995,33622.791016,8.164593499999999,NA,0.23,1.3,2.27,8.08,118.5,NA,0.015,NA
Weekly,2022-08-13,77.140106,25.077839,-104.126534,NA,51867.855469,51823.125,51836.6269535,6.02704,88.620083,101.318573,212.485245,-3.515262,-4.7089965,33629.587891,8.2082525,NA,0.12,1.43,1.96,8.09,132,NA,0,NA
Weekly,2022-08-20,77.128845,25.071581,-103.6365055,33.18298,51891.267578,51723.7382815,51741.476563,5.997101,87.941414,100.5843505,220.544479,-3.250997,-4.492804,33565.6875,8.2036315,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2022-08-27,77.095047,25.052805,-101.434357,33.184376,50359.107422,50306.355469,50302.332031,5.9734,87.266968,99.879631,220.006531,-1.282823,-3.355371,32686.042969,8.091491,0,0.13,1.36,2.33,8.11,122,NA,0,NA
Weekly,2022-09-03,77.095047,25.052805,-102.6472775,33.200691500000005,50384.0234375,50312.7128905,50308.914063,5.989067,87.617439,100.332085,214.070641,-1.366739,-3.46694,32690.244141,8.092329,NA,0,1.3,1.7,8.08,112.5,NA,0.002,NA
Weekly,2022-09-10,77.083786,25.046549,-102.92552950000001,32.9072895,50334.855469,50296.375,50312.195313,5.9892335,87.3881375,100.10952750000001,212.951416,-1.3761805,-3.524724,32691.59375,8.083885,0,0.11,1.2,1.8,8.09,117,NA,0.019,NA
Weekly,2022-09-17,77.095047,25.052805,-102.454159,33.179726,50358.925781,50303.4453125,50303.214844,6.120353,89.4736635,102.245247,229.015411,-1.554554,-3.4807259999999998,32689.943359,8.0822785,0,0.17,1.4,1.4,8.06,115,NA,0.011,NA
Weekly,2022-09-24,77.095047,25.052805,-102.540836,33.192774,50374.0703125,50304.1933595,50302.9765625,6.139219,89.757126,102.6778295,222.073425,-1.6624914999999998,-3.4680665,32686.943359,8.096186,NA,NA,1.03,1.5,8.07,115,NA,0.042,NA
Weekly,2022-10-01,77.083786,25.046549,-101.985657,32.901669,50325.09375,50303.2460935,50316.058594,6.1498535,89.8867725,102.825165,218.00769,-1.6620265,-3.5400615,32682.443359,8.142456,0,NA,1.13,1.3,8.03,113,NA,0.018,NA
Weekly,2022-10-08,77.083786,25.046549,-100.60630800000001,32.805683,50227.535156,50312.7089845,50314.716797,6.129569,89.359287,102.4339025,230.62139150000002,-0.45383399999999996,-8.133093,32689.644531,7.991175,0,0.18,NA,2.37,8.03,116,NA,0.012,0.01
Weekly,2022-10-15,77.072517,25.040289,-100.116264,32.7955855,50217.0683595,50303.0097655,50306.015625,6.1151555,89.23069,102.303787,226.6031645,-0.459625,-8.096558,32683.644531,8.006518,0,0.09,1.07,NA,8.08,118,NA,0.004,NA
Weekly,2022-10-22,77.072517,25.040289,-99.686905,32.7937185,50216.292969,50286.9941405,50298.726563,6.078833,88.699104,101.6823235,217.611969,-0.508549,-8.376658,32670.246094,8.078467,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2022-10-29,77.061256,25.034033,-100.11009999999999,32.78373,50203.976563,50305.957031,50287.9902345,6.068811999999999,88.523048,101.524731,218.55345899999998,-0.4638855,-8.246151,32579.8427735,8.089744,0,0.07,1.1,1.1,7.96,105,1.6,NA,NA
Weekly,2022-11-05,77.049988,25.027773,-99.696785,32.777134000000004,50196.75,50322.03125,50298.5,6.0461355,88.2316285,101.1813085,216.51857,-0.424537,-7.811173500000001,32552.943359,8.083497999999999,2,0,1.27,1.67,7.97,104.5,1.6,0,NA
Weekly,2022-11-12,77.038727,25.021513,-98.816101,NA,NA,50513.496094,50495.667969,6.037580999999999,88.32148,101.128654,219.645645,-2.3992125,-14.1277745,32825.886719,8.069462,1,0.07,0.5,0.7,7.96,123,0.04,NA,0.05
Weekly,2022-11-19,77.016197,25.008997,-99.255646,NA,NA,50565.6308595,50556.8789065,6.030743,88.267067,101.187229,220.8422315,-2.406435,-14.223374,32857.386719,8.035989,0,0.07,0.93,1.43,7.96,127,1.6,0.027,NA
Weekly,2022-11-26,77.004929,25.002739,-98.79108049999999,NA,50636.480469,50571.785156,50561.230469,6.0580665,88.616669,101.65849300000001,218.913536,-2.447816,-14.291223,32854.085938,8.0271065,0,0.08,0.9,1.1,7.98,107,1.6,NA,NA
Weekly,2022-12-03,77.004929,25.002739,-98.286713,NA,NA,50566.296875,50546.9140625,6.0649035,88.685394,101.7880555,220.876801,-2.4014135000000003,-14.192902499999999,32856.283203,8.080136,0,0.04,1.1,1.48,7.93,134,1.6,0.006,NA
Weekly,2022-12-10,77.207397,25.115223,-94.359451,32.8623295,50047.65625,50024.7089845,50065.3125,6.073677,88.712166,101.5730365,220.9093095,-1.2011954999999999,NA,32550.994141,7.993169,0,0.11,0.9,1.4,7.87,108,1.6,0.016,NA
Weekly,2022-12-17,77.207397,25.115223,-96.342041,32.8735715,50050.859375,50044.296875,50047.8027345,6.064966,88.519577,101.0155335,226.093384,-1.194144,NA,32553.7919925,8.009025,0,0.08,0.8,1.4,7.92,119,1.6,0,NA
Weekly,2022-12-24,77.207397,25.115223,-97.271362,32.87775,50053.960938,50056.951172,50057.179688,6.061642,88.467556,100.968197,218.0785065,-1.170203,NA,32559.543945,8.031196999999999,0,0.13,0.9,0.6,7.91,137,1.6,0.011,NA
Weekly,2022-12-31,77.196136,25.108965,-97.210144,32.897003,50063.494141,50050.484375,50045.921875,6.141311,89.618149,102.311424,223.160164,-1.1396735,NA,32556.3427735,8.008365,0,0,1,1.2,7.86,133,1.6,0.005,NA
Weekly,2023-01-07,77.184875,25.102707,-94.8620565,33.1698435,50598.296875,50524.628906,50526.6210935,6.19756,90.7200355,103.304092,225.075623,-0.515907,-2.039033,32623.744141,7.986743000000001,0,0.09,0.9,1.6,7.85,136,1.6,0.003,NA
Weekly,2023-01-14,77.184875,25.102707,-97.865753,33.1648005,50582.1015625,50556.753906,50567.925781,6.239776,91.3019295,103.872322,222.6996995,-0.493209,-1.9174885,32852.886719,8.032863,0,0.25,1.1,1.3,7.87,129,1.6,0.004,NA
Weekly,2023-01-21,77.173607,25.096447,-96.365547,33.117388,50542.476563,50555.925781,50563.53125,6.1740639999999996,90.364738,102.784454,219.649078,-0.5033375,-1.869706,32856.986328,8.019559,0,0.07,0.93,0.63,7.88,133,1.6,0,NA
Weekly,2023-01-28,77.162346,25.083931,-99.378231,33.088287,50513.890625,50558.6933595,50549.820313,6.2079375,90.893257,103.402504,221.488663,-0.534663,-1.9478415,32917.6875,8.09075,0,0.02,1.1,1.4,7.93,130,1.6,0.012,NA
Weekly,2023-02-04,77.162346,25.090191,-101.384521,33.070492,50493.363281,50589.2890625,50571.871094,6.192274,90.5656585,103.019241,227.423904,-0.452439,-1.6816,32941.580078,8.102136,0,0.15,1.06,2,8.01,139,2.11,0.012,0.03
Weekly,2023-02-11,77.151077,25.083931,-102.428741,33.337246,50759.238281,50827.6308595,50812.914063,6.183342,90.508297,103.025215,238.233246,-0.846849,-6.028248,NA,8.154309999999999,0,0.02,0.96,0.3,8.03,131,1.6,0.005,NA
Weekly,2023-02-18,77.139809,25.077671,-101.367859,33.2999095,50729.486328,50823.902344,50825.15625,6.126879,89.70472,102.065891,236.1794665,-0.4883795,7.619754,NA,8.115175,0,0.09,0.8,1.46,8.12,133,1.8,0.036,0.02
Weekly,2023-02-25,77.139809,25.077671,-99.75647,33.221054,50695.386719,50607.671875,50597.8125,6.1475095,89.85757050000001,102.20362850000001,236.926682,0.7919860000000001,9.228871,NA,8.115772,0,0.06,0.66,NA,7.95,131,1.73,0.014,NA
Weekly,2023-03-04,77.139809,25.077671,-101.71257750000001,33.1117325,50542.6757815,50515.582031,50507.027344,6.159562,90.097359,102.47905349999999,243.459854,12.416937,26.31324,32806.277344,8.109995,0,0.02,0.7,1.3,7.97,127,1.3,0.004,0.03
Weekly,2023-03-11,77.128548,25.071415,-103.681267,33.012527,50445.523438,50237.1171875,50247.9101565,6.2210175,90.761375,103.591133,242.362747,-1.414006,16.767418,32803.878906,8.144628,0,0.27,0.97,1.17,8.07,134.8,1.64,0.012,NA
Weekly,2023-03-18,77.106018,25.058899,-103.655754,32.634396,49797.835938,49783.765625,49782.375,6.255598,91.238129,104.378517,240.37072,0.258403,1.728419,32357.339844,8.082922,0,0,1.1,1.1,NA,NA,1.7,0.002,NA
Weekly,2023-03-25,77.117279,25.065155,-102.653938,32.542465,49703.789063,49792.421875,49786.8125,6.2421935,90.924065,104.000404,241.042664,-0.121263,5.98377,32288.039063,8.093472,0,0,0.66,1.03,8.04,142,1.56,0.002,NA
Weekly,2023-04-01,77.094749,25.052639,-105.281349,32.420162,49621.6601565,49536.730469,49551.789063,6.276155,91.522186,104.708199,241.904907,-1.640321,-5.9307289999999995,32203.845703,8.150675,NA,0,1.1,NA,8.18,NA,1.23,0.017,NA
Weekly,2023-04-08,77.106018,25.058899,-107.331215,32.326916,49474.654297,49528.767578,49543.984375,6.279718,91.438652,104.7427595,224.3315355,-1.5539290000000001,-5.415617,32176.0927735,8.1536985,0,0.06,1.03,1.4,8.16,136.8,1.41,0,NA
Weekly,2023-04-15,77.117279,25.065155,-108.204987,32.340828,49622.832031,49390.4726565,49438.419922,6.270378,91.316833,105.04436100000001,227.115692,-1.481236,-5.3440650000000005,32085.743164,8.1576625,0,0.18,1.67,1.13,8.24,125,1.44,0.033,NA
Weekly,2023-04-22,77.106018,25.058899,-108.74007,32.413914,49743.25,49597.611328,49613.654297,6.27088,91.5022965,105.945473,231.528305,-0.982153,-8.779874,32228.993164,8.159945,0,0.06,1.03,1.7,8.25,136.4,1.74,0.001,NA
Weekly,2023-04-29,77.106018,25.058899,-109.51931,32.638359,50008.863281,49923.566406,49935.185547,6.227143,90.881874,105.019341,225.684517,-0.911227,-8.2666075,32425.044922,8.191215,0,0.14,1.33,2.13,8.25,130,1.78,0.027,NA
Weekly,2023-05-06,77.106018,25.058899,-109.559292,32.874298,50287.3808595,50190.691406,50223.9902345,6.218624,90.751358,105.2028045,220.324982,-0.9696754999999999,-8.3196815,32647.1933595,8.2214335,0,0.11,1.5,2.3,8.3,135,1.95,0.008,NA
Weekly,2023-05-13,77.083488,25.046381,-109.3528365,33.142094,50633.431641,50568.542969,50589.6191405,6.1886475,90.56618900000001,104.831928,220.233887,-0.9187815,-8.266575,32905.089844,8.218808,0,0.03,1.3,1.8,8.34,133,1.56,0.022,0.01
Weekly,2023-05-20,77.07222,25.040123,-109.7201,33.462952,51038.7246095,51033.4375,51048.589844,6.159633,90.10675,103.8574945,221.817337,-0.525781,-7.482461,33119.6875,8.17868,0,0.17,1.4,1.9,8.36,128,1.62,0.005,NA
Weekly,2023-05-27,77.07222,25.040123,-110.9801215,33.6300295,51075.0234375,51072.5234375,51073.949219,6.129035,89.91761,103.495857,218.233154,-0.479777,-7.028665,33117.587891,8.18452,0,0.1,1.5,2.1,8.34,130,1.5,0.005,NA
Weekly,2023-06-03,77.060959,25.033865,-111.771145,33.526410999999996,51035.863281,51117.089844,51114.6015625,6.121843999999999,89.69767,103.215416,222.959229,-0.4471125,-6.705632,33162.6894535,8.2191845,0,0.15,1.3,2.17,8.2,129,1.57,0.017,0
Weekly,2023-06-10,77.060959,25.033865,-112.25336100000001,33.327198,51012.962891,51052.722656,51037.441406,6.1447585,90.011307,103.387543,220.952057,-1.8817545,-6.142189999999999,33108.2871095,8.217796,0,0.08,1.3,2.2,8.12,131,1.57,0.004,NA
Weekly,2023-06-17,77.038429,25.021349,-112.180511,33.2892435,50718.9140625,50811.7226565,50809.685547,6.203445,90.630814,103.726616,219.06302649999998,-1.8464945,-4.35338,32863.890625,8.2233005,0,0.12,NA,NA,8.11,122,1.48,0.004,NA
