Time,Ocean_Temp_C (Celsius),Ocean_pH,Ocean_Salinity (ppt),Ocean_Conductivity (mS/cm),Ocean_ORP (millivolts),Ocean_BGA_PE (Cells/Liter),Ocean_Chlorophyll (micrograms/Liter),Ocean_DO_sat (%)
10/14/20 0:15,24.945,8.421666,33.695332,51.090832,751.879948,169885.0063,673.813306,84.533333
10/14/20 0:30,24.943666,8.418333,33.709998,51.132082,751.876302,169883.3,673.973303,84.266667
10/14/20 0:45,24.892999,8.418666,33.709998,51.148332,751.876562,169885.0063,673.599976,84.466667
10/14/20 1:00,24.915666,8.416833,33.699997,51.192499,751.88125,169714.3396,672.159981,83.366667
10/14/20 1:15,24.942666,8.4105,33.687331,51.227498,751.877604,169896.95,673.439978,84.033333
10/14/20 1:30,24.932999,8.409666,33.661332,51.059165,755.877604,169893.5375,673.653308,85.466667
10/14/20 1:45,24.923666,8.406666,33.645332,51.078748,755.878906,169891.8313,674.079968,86.266667
10/14/20 2:00,24.918332,8.406833,33.642666,51.100415,755.877083,169893.5375,672.959985,82.533333
10/14/20 2:15,24.912999,8.409833,33.661332,51.047081,755.880729,169890.125,673.546643,84.633333
10/14/20 2:30,24.922333,8.409166,33.655999,51.021665,755.879948,169907.1875,672.959985,84.1
10/14/20 2:45,24.926333,8.414333,33.683331,51.199581,751.883594,169895.2438,673.546643,84.766667
10/14/20 3:00,24.941,8.4135,33.682664,51.102082,751.880729,169881.5938,673.493311,86.333333
10/14/20 3:15,24.946333,8.415167,33.689999,51.187082,751.87474,169886.7125,673.06665,84.866667
10/14/20 3:30,24.954999,8.338666,33.679996,51.084998,754.544531,169888.4188,673.973303,84.733333
10/14/20 3:45,24.932999,8.414833,33.687332,51.192498,751.881771,169883.3,673.226648,83.4
10/14/20 4:00,24.924999,8.415,33.683331,51.194582,751.879688,169885.0063,673.439978,83.433333
10/14/20 4:15,24.932999,8.4145,33.68133,51.224999,751.878646,169896.95,674.293298,82.366667
10/14/20 4:30,24.920999,8.412333,33.670665,51.008332,755.883594,169896.95,673.759973,82.9
10/14/20 4:45,24.914999,8.403333,33.669332,51.095831,755.882031,169890.125,673.439978,83.366667
10/14/20 5:00,24.911666,8.413666,33.679997,51.202082,755.880469,169891.8313,673.119983,83.5
10/14/20 5:15,24.904999,8.414,33.679996,51.160832,757.215625,169896.95,673.333313,82.9
10/14/20 5:30,24.906332,8.413666,33.679996,51.224166,755.877083,169886.7125,674.239966,81.966667
10/14/20 5:45,24.907666,8.412166,33.670665,51.157082,755.878906,169888.4188,674.239966,82.633333
10/14/20 6:00,24.904999,8.412333,33.669998,51.133748,755.877604,169890.125,673.439978,82.3
10/14/20 6:15,24.923666,8.41,33.659333,51.024998,755.875521,169886.7125,673.599976,85.166667
10/14/20 6:30,24.932333,8.399666,33.653999,51.060832,755.877344,169885.0063,673.493311,84.566667
10/14/20 6:45,24.920333,8.008,33.653999,51.087499,751.879427,169896.95,673.173315,83.833333
10/14/20 7:00,24.938332,7.903666,33.651331,51.174582,748.676302,169885.0063,673.173315,85
10/14/20 7:15,24.923332,7.882333,33.674664,51.083332,747.879427,169898.6563,673.493311,85.7
10/14/20 7:30,24.957333,7.870833,33.688664,51.198332,743.879688,169893.5375,673.013318,82.633333
10/14/20 7:45,24.942999,7.89225,33.669998,51.188333,743.877083,169886.7125,673.333313,83.366667
10/14/20 8:00,24.929666,7.907666,33.662,51.109164,743.877344,169891.8313,673.759973,85.8
10/14/20 8:15,24.930332,7.939666,33.697331,51.050416,743.875781,169888.4188,673.333313,82
10/14/20 8:30,24.919666,7.957,33.711999,51.207498,739.87474,169886.7125,673.866638,81.733333
10/14/20 8:45,24.885999,7.984167,33.715332,51.222915,739.873438,169881.5938,673.813306,85
10/14/20 9:00,24.963666,7.83225,33.722665,51.088331,739.872656,169900.3625,674.079968,84.466667
10/14/20 9:15,24.929332,7.863917,33.731333,51.068748,739.870052,169883.3,673.599976,85.566667
10/14/20 9:30,24.934999,7.945083,33.729332,51.070415,739.872656,169881.5938,673.226648,85.866667
10/14/20 9:45,24.930999,7.964083,33.677999,51.141665,733.46875,169885.0063,673.226648,87.566667
10/14/20 10:00,25.030999,7.96325,33.683998,51.105415,730.270573,169888.4188,673.973303,87.733333
10/14/20 10:15,25.044998,7.9825,33.697331,51.023332,727.872656,169886.7125,673.173315,86.5
10/14/20 10:30,25.060999,7.977583,33.647331,51.034999,727.872917,169881.5938,673.27998,88.333333
10/14/20 10:45,25.018665,8.014999,33.642666,51.154165,727.86849,169885.0063,673.439978,85.366667
10/14/20 11:00,25.017332,8.014999,33.649998,51.062498,731.864063,169881.5938,673.119983,86.066667
10/14/20 11:15,25.073333,8.012166,33.653332,51.156665,733.202344,169697.274,672.42664,86
10/14/20 11:30,25.066666,8.011666,33.660666,51.139582,735.865104,169881.5938,673.599976,85.9
10/14/20 11:45,25.105332,8.008333,33.660666,51.033332,739.863542,169881.5938,674.133301,88.3
10/14/20 12:00,25.045666,8.081833,33.529332,51.145832,739.860156,169886.7135,674.186633,88.433333
10/14/20 12:15,25.086999,8.082499,33.640666,51.212499,739.859115,169881.5938,673.493311,84.866667
10/14/20 12:30,25.009998,8.1275,33.639999,51.040832,743.860677,169885.0063,673.706641,85.6
10/14/20 12:45,25.104333,8.094666,33.542664,51.331249,743.860156,169881.5938,673.173315,87.166667
10/14/20 13:00,25.009998,8.152499,33.525998,51.337915,743.859115,169881.5938,673.866638,89.066667
10/14/20 13:15,25.093999,8.091833,33.647999,51.167082,743.859635,169881.5938,673.439978,87
10/14/20 13:30,25.029999,8.142833,33.709999,51.047081,743.859115,169881.5938,673.386646,88.433333
10/14/20 13:45,25.020999,8.149166,33.376665,50.834583,743.863021,169874.7667,630.943309,87.2
10/14/20 14:00,25.040333,7.795166,33.413331,50.910415,741.196615,169881.5938,673.439978,90.666667
10/14/20 14:15,25.072666,7.81175,33.435999,50.882082,739.860677,169881.5938,673.813306,87.233333
10/14/20 14:30,25.026666,7.80575,33.321999,51.027498,739.876042,169898.6563,673.173315,88.466667
10/14/20 14:45,25.070999,7.746,33.601998,51.310415,739.900521,169881.5906,674.239966,87.733333
10/14/20 15:00,25.058666,7.771917,33.584664,51.414165,739.898958,169905.4813,673.813306,83.933333
10/14/20 15:15,25.085999,7.781917,33.557331,51.425832,739.89974,169903.775,673.706641,88.7
10/14/20 15:30,25.074666,7.866416,33.517998,51.358332,738.302344,169859.4042,673.546643,86.666667
10/14/20 15:45,25.088666,7.827417,33.533333,51.407082,732.441406,169907.1875,674.079968,86.7
10/14/20 16:00,25.091332,7.83,33.519997,51.326248,731.905208,169905.4813,673.919971,91.466667
10/14/20 16:15,25.064666,7.845333,33.534665,51.318332,731.910156,169900.3625,673.599976,87.6
10/14/20 16:30,25.073333,7.922167,33.511331,51.334998,734.838802,169905.4813,673.706641,87.5
10/14/20 16:45,25.113332,8.021499,33.682665,51.044582,739.634635,169907.1875,673.439978,86.6
10/14/20 17:00,25.102665,8.028499,33.715999,51.212498,740.170573,169900.3625,673.119983,86.833333
10/14/20 17:15,25.099332,8.027,33.657332,51.135832,743.907292,169907.1875,672.959985,88.433333
10/14/20 17:30,25.073666,8.036499,33.594665,51.199165,744.43099,169902.0688,673.439978,87.333333
10/14/20 17:45,25.029666,8.068999,33.587997,51.111665,747.908594,169726.2844,672.853316,89.466667
10/14/20 18:00,25.083999,8.012333,33.536665,51.202081,748.435938,169907.1885,673.226648,88.833333
10/14/20 18:15,25.049666,8.053166,33.584664,51.060832,751.909115,169905.4813,673.599976,88.2
10/14/20 18:30,25.036666,8.080666,33.661998,51.123748,751.902344,169907.1875,672.746655,88.966667
10/14/20 18:45,25.031,8.092166,33.628665,51.162082,751.910417,169898.6563,673.813306,86.866667
10/14/20 19:00,24.916999,8.094833,33.705331,51.085832,755.910156,169907.1875,674.026636,88.366667
10/14/20 19:15,24.925999,8.099,33.723331,51.182915,755.913542,169907.1875,673.599976,88.033333
10/14/20 19:30,24.929999,8.098666,33.685331,51.046248,759.913021,169907.1875,673.27998,88.333333
10/14/20 19:45,24.909999,8.097166,33.708665,51.136249,759.90599,169907.1875,673.226648,87.133333
10/14/20 20:00,24.952666,8.098166,33.708665,51.014581,763.9125,169907.1875,673.493311,84.333333
10/14/20 20:15,24.931666,8.085499,33.657333,51.072499,763.908073,169907.1885,673.653308,84.733333
10/14/20 20:30,24.967333,8.089333,33.651999,51.124165,763.907552,169787.725,673.706641,86.833333
10/14/20 20:45,24.942666,8.110499,33.625331,51.169164,763.908854,169907.1875,673.973303,86.766667
10/14/20 21:00,24.976666,8.090499,33.646665,51.230831,763.908333,169907.1875,673.599976,83.8
10/14/20 21:15,24.950999,8.108166,33.629331,51.016248,767.903125,169803.0854,673.27998,86.966667
10/14/20 21:30,24.945332,8.117166,33.653999,51.091248,767.90599,169907.1875,673.439978,85.966667
10/14/20 21:45,24.921999,8.142666,33.655332,51.091665,767.90651,169907.1875,673.759973,85.766667
10/14/20 22:00,24.918999,8.129833,33.647331,51.156665,767.907031,169907.1875,673.813306,85.2
10/14/20 22:15,24.930999,8.126833,33.626665,51.185832,767.915104,169907.1875,673.119983,85.3
10/14/20 22:30,24.932332,8.127166,33.625332,51.227081,767.91224,169903.775,673.493311,83.933333
10/14/20 22:45,24.922999,8.142333,33.619998,51.234164,767.904167,169907.1875,673.653308,84.533333
10/14/20 23:00,24.938999,8.093166,33.617999,51.224998,767.911979,169907.1875,673.119983,82.733333
10/14/20 23:15,24.907999,8.147166,33.619998,51.020832,771.914062,169908.8948,673.333313,81.633333
10/14/20 23:30,24.920999,8.151666,33.622665,51.065416,771.913542,169907.1875,673.599976,82.366667
10/14/20 23:45,24.931666,8.151833,33.620665,51.058332,771.907552,169903.775,673.813306,84
10/15/20 0:00,24.953999,8.089999,33.625331,51.063332,771.904427,169907.1875,673.973303,85.266667
10/15/20 0:15,24.917332,8.148999,33.627998,51.065832,771.907031,169717.7521,669.22664,82.833333
10/15/20 0:30,24.927999,8.131666,33.623332,51.113332,771.909375,169907.1875,674.346631,83.133333
10/15/20 0:45,24.922333,8.147999,33.597331,51.126666,771.911198,169907.1875,674.239966,82.366667
10/15/20 1:00,24.922332,8.149166,33.604664,51.132915,771.904167,169907.1875,673.226648,85.233333
10/15/20 1:15,24.928999,8.149666,33.607331,51.181665,771.903385,169907.1875,673.173315,84.033333
10/15/20 1:30,24.928999,8.148666,33.601332,51.057498,775.908073,169898.6563,673.919971,85.066667
10/15/20 1:45,24.963666,8.048333,33.595997,51.083749,775.90026,169903.775,674.186633,85.033333
10/15/20 2:00,24.907999,8.153166,33.593997,50.913749,775.904167,169905.4813,674.026636,82.833333
10/15/20 2:15,24.942332,8.147999,33.598665,51.131248,764.979167,169903.775,673.813306,84.466667
10/15/20 2:30,24.951666,8.150833,33.609998,51.065832,759.914062,169907.1875,673.653308,83.466667
10/15/20 2:45,24.930999,8.143666,33.617332,51.113748,748.446615,169905.4813,673.813306,83.466667
10/15/20 3:00,24.939666,8.132166,33.601998,51.189165,747.913021,169896.949,673.226648,85
10/15/20 3:15,24.942333,8.148833,33.602664,51.081248,755.644531,169907.1875,673.653308,84.233333
10/15/20 3:30,24.950332,8.1495,33.604664,51.175832,759.905469,169907.1875,673.599976,83.266667
10/15/20 3:45,24.952999,8.149166,33.601998,51.188332,764.180729,169905.4813,673.866638,85.2
10/15/20 4:00,24.918666,8.110666,33.554665,51.118332,767.90651,169907.1875,673.706641,85.766667
10/15/20 4:15,24.916999,8.138333,33.503997,50.930415,771.907031,169907.1875,673.493311,84.033333
10/15/20 4:30,24.908999,8.145833,33.591997,51.076665,771.907812,169907.1875,673.919971,83.433333
10/15/20 4:45,24.926332,8.133833,33.505998,50.957915,771.907552,169907.1875,673.439978,83.733333
10/15/20 5:00,24.937999,8.104,33.609997,51.149998,771.910417,169907.1875,673.653308,82.2
10/15/20 5:15,24.909332,8.146,33.610664,51.234998,771.911719,169905.4813,674.346631,84
10/15/20 5:30,24.911332,8.136666,33.608665,51.170831,771.908333,169907.1875,673.759973,83.166667
10/15/20 5:45,24.917999,8.134999,33.597998,51.219999,771.908073,169910.6021,673.439978,82.966667
10/15/20 6:00,24.899665,8.146833,33.588663,51.210832,771.910677,169905.4813,673.546643,83.4
10/15/20 6:15,24.915332,8.134999,33.59133,51.029165,775.905729,169905.4813,673.759973,84.933333
10/15/20 6:30,24.918332,8.154499,33.635998,51.335415,771.910938,169907.1875,673.973303,82.833333
10/15/20 6:45,24.914999,8.136666,33.585332,51.055416,775.915625,169905.4813,673.493311,84.066667
10/15/20 7:00,24.940332,8.169833,33.086664,50.522916,775.64375,169907.1885,674.079968,82.766667
10/15/20 7:15,24.916332,8.172666,33.105331,50.713332,772.175,169888.4188,673.599976,83.7
10/15/20 7:30,24.945333,8.148833,33.955998,51.297083,775.911979,169907.1885,673.706641,84.333333
10/15/20 7:45,24.949666,8.157,33.806665,51.698332,771.910417,169907.1875,673.226648,83.666667
10/15/20 8:00,24.964332,8.149666,33.836665,51.623749,771.916927,169907.1875,673.439978,84.2
10/15/20 8:15,24.961999,8.1775,33.844664,51.677082,771.901042,169907.1875,673.226648,85.133333
10/15/20 8:30,24.965665,8.158666,33.815998,51.649165,771.894792,169886.7104,673.386646,84.5
10/15/20 8:45,24.962332,8.168333,33.667332,51.349997,771.895833,169902.0688,674.293298,86.2
10/15/20 9:00,24.956999,8.138833,33.921998,51.376665,771.888542,169903.775,673.27998,86.6
10/15/20 9:15,24.940666,8.2045,34.168664,51.962499,771.890365,169907.1875,673.333313,86.033333
10/15/20 9:30,24.950666,8.200333,33.089331,50.570832,771.884115,169890.125,674.026636,87.033333
10/15/20 9:45,24.974999,8.169166,33.129998,50.560833,771.889323,169903.775,673.599976,88.933333
10/15/20 10:00,25.049666,8.215499,33.169333,50.526664,771.88776,169895.2438,673.973303,87.466667
10/15/20 10:15,25.090332,8.177,33.169998,50.704998,768.424479,169902.0688,673.653308,88.1
10/15/20 10:30,25.029999,8.230166,33.175998,50.659999,767.884375,169895.2438,673.599976,84.2
10/15/20 10:45,25.028999,8.245,33.195998,50.621665,767.889583,169895.2438,673.173315,86.166667
10/15/20 11:00,25.021999,8.200666,33.320664,50.648749,767.885937,169890.125,673.866638,87.4
10/15/20 11:15,25.038332,8.237333,33.177998,50.645415,767.897135,169907.1875,674.026636,87.2
10/15/20 11:30,25.052332,8.224,33.163331,50.671665,767.896615,169903.775,674.026636,84.433333
10/15/20 11:45,25.055332,8.182333,33.210666,50.415415,767.89375,169905.4813,673.546643,89.233333
10/15/20 12:00,25.042332,8.197833,33.197998,50.442083,767.896615,169905.4813,673.759973,89.266667
10/15/20 12:15,25.034332,8.2005,33.071999,50.544164,767.893229,169895.2438,673.546643,87.9
10/15/20 12:30,25.032332,8.189499,33.173332,50.427081,767.891406,169907.1885,673.706641,87.433333
10/15/20 12:45,25.052665,8.185666,33.158665,50.403332,767.881771,169881.5938,673.653308,89.933333
10/15/20 13:00,25.041666,8.184,33.174664,50.317082,767.888802,169903.775,673.919971,88.933333
10/15/20 13:15,25.030333,8.231333,32.989999,50.319999,767.888021,169896.95,673.27998,89.666667
10/15/20 13:30,25.041999,8.183166,33.193332,50.354166,767.885677,169895.2438,673.653308,89
10/15/20 13:45,25.052665,8.179166,33.201331,50.271665,767.890104,169832.0979,673.27998,91.2
10/15/20 14:00,25.068665,8.1845,33.227332,50.460415,764.41849,169902.0688,673.333313,89.766667
10/15/20 14:15,25.061999,8.184166,33.231332,50.477082,763.888802,169757.0073,672.63997,88.9
10/15/20 14:30,25.057332,8.213166,33.049999,50.469581,767.891927,169895.2438,673.546643,89.666667
10/15/20 14:45,25.079666,8.214999,33.077999,50.514998,767.88776,169903.775,673.013318,93.9
10/15/20 15:00,25.082999,8.202666,33.051998,50.706665,763.889063,169905.4813,674.453296,93.033333
10/15/20 15:15,25.065666,8.232666,32.785998,50.437082,763.889323,169842.3385,673.706641,88.5
10/15/20 15:30,25.080666,8.221833,32.833997,50.393332,763.886458,169902.0688,673.866638,90.9
10/15/20 15:45,25.083666,8.236666,32.846665,50.356665,763.889844,169902.0688,674.026636,88.9
10/15/20 16:00,25.043332,8.226166,32.851998,50.287498,763.892969,169750.1781,673.013314,91.233333
10/15/20 16:15,25.074333,8.245,32.883331,50.432915,759.89349,169903.775,673.653308,88.533333
10/15/20 16:30,25.076999,8.232333,32.811999,50.434999,756.692448,169891.8313,673.546643,89.3
10/15/20 16:45,25.081666,8.224999,32.809332,50.385832,753.763542,169900.3625,674.133301,89.533333
10/15/20 17:00,25.096999,8.203333,33.230665,50.392915,751.889844,169890.125,673.759973,89.3
10/15/20 17:15,25.074333,8.218333,33.215998,50.392498,753.494271,169903.775,673.386646,90.466667
10/15/20 17:30,25.050333,8.226999,33.125332,50.572498,752.690885,169903.775,674.026636,86.266667
10/15/20 17:45,25.090999,8.345666,32.823331,50.279581,751.889583,169896.95,673.493311,85.266667
10/15/20 18:00,25.092333,8.3565,32.597331,50.162498,747.903646,169907.1875,673.226648,85.033333
10/15/20 18:15,25.108333,8.358166,32.836665,50.343331,740.172917,169907.1875,673.226648,85.033333
10/15/20 18:30,25.107,8.361333,33.068665,50.436248,739.903125,169907.1875,673.813306,88.5
10/15/20 18:45,25.103,8.3545,33.099331,50.559999,743.369792,169902.0688,673.919971,87
10/15/20 19:00,25.077,8.250166,32.791998,50.415832,743.905208,169905.4813,674.239966,87.833333
10/15/20 19:15,25.088332,8.222166,32.754666,50.312498,747.903646,169907.1875,673.813306,87.633333
10/15/20 19:30,25.061665,8.209166,32.982665,50.236665,750.838802,169902.0688,673.759973,87.7
10/15/20 19:45,24.956999,8.227833,33.072666,50.614165,751.908854,169905.4813,674.133301,87
10/15/20 20:00,24.936666,8.136999,33.196665,50.452498,751.905729,169912.3083,673.546643,84.533333
10/15/20 20:15,24.914665,8.196666,34.169331,51.610415,746.571615,169907.1875,673.119983,88.466667
10/15/20 20:30,24.943666,8.192333,34.053332,51.783332,743.642708,169907.1875,673.653308,86.3
10/15/20 20:45,24.952666,8.218999,34.340665,52.295415,736.175781,169907.1875,673.653308,85.5
10/15/20 21:00,24.945332,8.203333,34.357331,52.065833,731.908073,169905.4813,673.973303,85.5
10/15/20 21:15,24.931665,8.221666,34.173998,51.817499,735.911198,169905.4813,673.653308,82.766667
10/15/20 21:30,24.943332,8.207333,34.277998,52.052498,739.911198,169907.1875,673.599976,85.6
10/15/20 21:45,24.933665,8.208333,33.629997,51.189998,743.914062,169765.5385,672.159981,85.366667
10/15/20 22:00,24.926665,8.212833,33.622665,51.159582,747.907031,169905.4813,673.333313,84.1
10/15/20 22:15,24.930665,8.197166,33.622665,51.051665,751.909115,169907.1875,673.813306,84.433333
10/15/20 22:30,24.922665,8.214666,33.627998,51.196248,752.171094,169903.775,673.013318,84.566667
10/15/20 22:45,24.925999,8.193666,33.647331,51.077082,755.909115,169907.1875,673.973303,85.433333
10/15/20 23:00,24.945665,8.332166,33.649998,51.126665,754.576823,169849.1656,672.959985,85.333333
10/15/20 23:15,24.924666,8.344499,33.646665,51.004999,751.910677,169907.1875,673.439978,84.466667
10/15/20 23:30,24.931332,8.337833,33.610664,51.234581,747.911198,169905.4813,674.079968,85.2
10/15/20 23:45,24.914999,8.329333,33.491997,50.994998,747.909115,169903.775,673.119983,87.233333
10/16/20 0:00,24.964333,8.3025,33.419998,50.890415,747.907552,169907.1875,673.919971,82.166667
10/16/20 0:15,24.983999,8.292499,33.547332,51.040414,747.907552,169907.1875,673.119983,83.666667
10/16/20 0:30,24.978999,8.274333,33.605331,51.117499,747.904688,169907.1875,673.013318,85.166667
10/16/20 0:45,24.963666,8.333333,33.60933,51.140415,747.905469,169905.4813,673.706641,82.233333
10/16/20 1:00,24.973665,8.287166,33.669998,51.187081,748.705208,169855.9885,628.686697,83.933333
10/16/20 1:15,24.957999,8.316166,33.669332,51.076248,751.913021,169907.1875,673.866638,84.266667
10/16/20 1:30,24.964332,8.302833,33.669997,51.086666,751.911979,169905.4813,673.706641,85.1
10/16/20 1:45,24.977332,8.293833,33.686665,51.084165,750.579948,169902.0688,673.439978,83.333333
10/16/20 2:00,24.988332,8.288166,33.679996,51.202914,747.913542,169683.6188,672.373307,84.533333
10/16/20 2:15,24.941666,8.319833,33.669998,51.103748,747.913802,169907.1875,673.06665,83.233333
10/16/20 2:30,24.922333,8.280832,33.599998,51.048331,747.914323,169907.1875,673.919971,85.9
10/16/20 2:45,24.916332,8.016833,33.562665,51.094998,742.578906,169902.0688,673.333313,85.2
10/16/20 3:00,24.955,8.0175,33.566666,51.169165,739.908854,169891.8313,673.653308,83.933333
10/16/20 3:15,24.924333,8.064833,33.553999,51.141665,739.903385,169910.6021,673.866638,84.633333
10/16/20 3:30,24.906666,8.059666,33.500667,51.131248,739.902865,169716.0448,672.266646,81.8
10/16/20 3:45,24.953666,8.254666,33.659999,51.033332,739.909115,169907.1875,673.439978,83.433333
10/16/20 4:00,24.965666,8.298666,33.398665,50.770832,743.908073,169738.2323,673.119971,82.733333
10/16/20 4:15,24.953667,8.293166,33.406665,50.848749,743.907812,169907.1875,673.653308,83.6
10/16/20 4:30,24.969666,8.298333,33.391332,50.884999,743.911198,169907.1875,674.239966,85.4
10/16/20 4:45,24.945666,8.255166,33.523997,51.415415,743.907031,169905.4813,674.133301,82.3
10/16/20 5:00,24.932333,8.307833,33.536664,51.407083,743.910156,169905.4813,673.759973,82.9
10/16/20 5:15,24.916332,8.309666,33.547332,51.432082,743.908854,169905.4813,673.493311,81.866667
10/16/20 5:30,24.927998,8.247,33.545998,51.430416,743.911719,169907.1875,674.026636,84.033333
10/16/20 5:45,24.914665,8.243333,33.528665,51.410415,743.913021,169907.1875,673.973303,84.466667
10/16/20 6:00,24.937332,8.242499,33.519997,51.322499,743.911198,169907.1875,673.919971,84.133333
10/16/20 6:15,24.937332,8.227333,33.571331,51.219581,743.911458,169787.726,673.119979,84.966667
10/16/20 6:30,24.947999,8.242999,33.52133,51.420831,743.898177,169898.6563,673.546643,82.833333
10/16/20 6:45,24.937332,8.241,33.51933,51.335832,746.564583,169903.775,673.599976,84.366667
10/16/20 7:00,24.954666,8.240666,33.516664,51.317082,747.9,169907.1875,673.546643,83.666667
10/16/20 7:15,24.935999,8.244166,33.535331,51.336249,747.903646,169907.1875,673.919971,82.533333
10/16/20 7:30,24.939999,8.247499,33.553332,51.470832,743.902344,169905.4813,673.226648,83.033333
10/16/20 7:45,24.912333,8.159999,33.559998,51.410415,743.9,169896.95,673.706641,83.4
10/16/20 8:00,24.911665,8.166,33.552665,51.268331,747.89974,169907.1875,674.186633,85.166667
10/16/20 8:15,24.939666,8.178999,33.533331,51.452498,743.896354,169891.8313,673.919971,85.366667
10/16/20 8:30,24.956999,8.179166,33.539997,51.257915,747.894792,169902.0688,672.959985,86.4
10/16/20 8:45,24.926666,8.24,33.535998,51.440832,744.695573,169900.3625,673.813306,82.866667
10/16/20 9:00,24.942333,8.259166,33.534665,51.367499,747.892969,169900.3625,673.013318,87.9
10/16/20 9:15,24.901333,8.287499,33.529999,51.451665,747.890104,169893.5375,672.85332,86.366667
10/16/20 9:30,24.925333,8.268,33.51933,51.349999,751.891406,169907.1875,673.706641,85.333333
10/16/20 9:45,24.973,8.238833,33.520664,51.414582,751.886719,169895.2438,673.759973,88.033333
10/16/20 10:00,24.940666,8.257666,33.554665,51.408332,751.888802,169905.4813,673.706641,87.033333
10/16/20 10:15,24.998,8.235833,33.548,51.285415,751.885677,169903.775,673.866638,84.8
10/16/20 10:30,25.051666,8.277333,33.502,51.439165,748.68776,169905.4813,673.759973,84.566667
10/16/20 10:45,25.082999,8.233666,33.509332,51.407916,747.899479,169907.1875,673.439978,85.833333
10/16/20 11:00,25.094333,8.232666,33.565998,51.379582,747.90026,169907.1875,673.546643,88.033333
10/16/20 11:15,25.085999,8.230666,33.609999,51.194166,747.903125,169907.1875,673.386646,90.133333
10/16/20 11:30,25.07,8.258666,33.601998,51.413748,743.902865,169905.4813,674.239966,87.6
10/16/20 11:45,25.049,8.2605,33.639331,51.214582,743.901823,169885.0021,673.226648,91.566667
10/16/20 12:00,25.047999,8.267666,33.619332,51.469166,739.898177,169902.0688,673.599976,89.766667
10/16/20 12:15,25.054666,8.28,33.601997,51.460415,740.166406,169903.775,673.546643,90.466667
10/16/20 12:30,25.059,8.249333,33.793331,51.304165,743.896615,169861.1083,662.159977,89.733333
10/16/20 12:45,25.058,8.284166,33.590663,51.418332,743.90026,169902.0698,673.27998,87.133333
10/16/20 13:00,25.084333,8.238333,33.596664,51.416248,743.9,169902.0688,673.653308,88.233333
10/16/20 13:15,25.059,8.2525,33.579998,51.461665,743.895573,169774.0719,673.333309,90.2
10/16/20 13:30,25.047666,8.254499,33.543331,51.253333,747.895052,169902.0688,673.386646,87.4
10/16/20 13:45,25.036333,8.246667,33.700664,51.054999,743.896875,169902.0688,673.599976,86.933333
10/16/20 14:00,25.046,8.234999,33.669332,51.149582,739.89349,169748.4708,673.013314,89.066667
10/16/20 14:15,25.056,8.224333,33.652666,51.121249,742.030208,169847.4563,674.02664,89.533333
10/16/20 14:30,25.036333,8.2365,33.649331,51.152499,745.236458,169905.4813,673.493311,88.766667
10/16/20 14:45,25.039,8.244499,33.692665,51.060416,747.902344,169905.4813,673.759973,88.266667
10/16/20 15:00,25.056,8.231166,33.684664,51.156665,747.896354,169902.0688,673.333313,87.166667
10/16/20 15:15,25.025,8.247499,33.66,51.167082,747.89375,169907.1875,673.439978,88.866667
10/16/20 15:30,25.049333,8.224,33.639999,51.068332,751.899219,169907.1875,673.27998,88.733333
10/16/20 15:45,25.074999,8.215166,33.618665,51.104581,751.901823,169903.775,673.919971,86.466667
10/16/20 16:00,25.083666,8.278667,33.564664,51.159998,755.902344,169905.4813,674.026636,85.833333
10/16/20 16:15,25.084999,8.329,33.323331,51.074998,759.900781,169838.924,673.546647,87.5
10/16/20 16:30,25.119999,8.303499,33.323998,51.121249,759.897917,169902.0688,673.866638,87.566667
10/16/20 16:45,25.119999,8.302333,33.285998,51.113332,762.031771,169857.6948,672.693311,87.166667
10/16/20 17:00,25.028999,8.354499,33.28333,51.030415,763.896354,169905.4813,673.493311,90.833333
10/16/20 17:15,25.077999,8.317999,33.474665,50.757082,763.904688,169905.4813,673.653308,87.6
10/16/20 17:30,25.093999,8.298666,33.457331,50.826248,763.894271,169883.2958,665.279976,88.266667
10/16/20 17:45,25.118666,8.288833,33.445998,50.888749,763.89349,169902.0688,673.759973,90.466667
10/16/20 18:00,25.084999,8.310667,33.445331,50.962081,763.89375,169898.6563,673.546643,88.2
10/16/20 18:15,25.016333,8.350166,33.430663,50.852915,766.299219,169849.1615,673.919975,90
10/16/20 18:30,25.021999,8.340666,33.399998,50.875832,767.89974,169903.775,673.813306,88.233333
10/16/20 18:45,25.014999,8.3425,33.384665,50.950832,767.896875,169902.0688,673.119983,89.166667
10/16/20 19:00,25.014999,8.338999,33.362665,50.938748,768.701823,169905.4813,673.386646,87.533333
10/16/20 19:15,25.105999,8.283333,33.349332,50.772082,771.897396,169893.5375,673.759973,88.866667
10/16/20 19:30,25.119999,8.272666,33.338663,50.771665,771.903125,169907.1875,673.866638,87.066667
10/16/20 19:45,25.098999,8.284999,33.329998,50.817915,771.90026,169902.0688,673.439978,86.366667
10/16/20 20:00,25.119999,8.271999,33.318666,50.867498,771.905729,169907.1875,674.399963,86.733333
10/16/20 20:15,25.061666,8.275,33.329998,50.963332,771.904167,169903.775,673.599976,85.066667
10/16/20 20:30,24.979332,8.4,33.321333,50.837082,771.639323,169821.8594,673.066638,88.466667
10/16/20 20:45,24.948999,8.396499,33.304665,50.810415,767.905469,169811.6177,670.453312,88
10/16/20 21:00,24.938333,8.3775,33.448664,50.545414,767.900521,169907.1875,673.973303,90.966667
